Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.078875     0.000     0.000    60.444    24.540    0b1001    20190614T113601969329
  120      -4.6325      0.00        0.00    0.076562     0.000     0.000    60.506    24.572    0b1001    20190614T113602932533
  110      -4.2453      0.50        1.25    0.070006     0.019     0.062    60.641    24.572    0b1001    20190614T113603898387
  100      -3.8599      0.37        1.25    0.063500     0.000     0.000    60.785    24.604    0b1001    20190614T113604864139
   90      -3.4737      0.00        0.00    0.056937     0.000     0.000    61.010    24.540    0b1001    20190614T113605826613
   80      -3.0875      0.00        0.00    0.050431     0.019     0.063    61.222    24.572    0b1001    20190614T113606790318
   70      -2.7013      0.00        0.00    0.043875     0.000     0.000    61.567    24.572    0b1001    20190614T113607754492
   60      -2.3125      0.00        0.00    0.037312     0.000     0.000    61.977    24.572    0b1001    20190614T113608714206
   50      -1.9274      0.37        1.25    0.030775     0.031     0.063    62.628    24.572    0b1001    20190614T113609679815
   40      -1.5413      0.00        0.00    0.024250     0.000     0.000    63.557    24.572    0b1001    20190614T113610644302
   30      -1.1562      0.00        0.00    0.017750     0.000     0.000    65.141    24.572    0b1001    20190614T113611609291
   20      -0.7700      0.00        0.00    0.011250     0.000     0.000    68.444    24.572    0b1001    20190614T113612572763
   10      -0.3850      0.00        0.00    0.004750     0.000     0.000    81.053    24.604    0b1001    20190614T113613540505
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.572    0b1001    20190614T113614510021
