Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.047156     0.031     0.063   100.968    24.509       0b0    20190529T133615424147
  120      -4.6850      0.00        0.00    0.046312     0.000     0.000   101.161    24.540       0b0    20190529T133616390716
  110      -4.2938      0.00        0.00    0.042119     0.019     0.063   101.944    24.540       0b0    20190529T133617356208
  100      -3.9025      0.00        0.00    0.037931     0.019     0.062   102.884    24.540       0b0    20190529T133618314032
   90      -3.5125      0.00        0.00    0.033750     0.000     0.000   104.074    24.540       0b0    20190529T133619274014
   80      -3.1212      0.00        0.00    0.029562     0.000     0.000   105.581    24.540       0b0    20190529T133620232511
   70      -2.7300      0.00        0.00    0.025375     0.000     0.000   107.586    24.540       0b0    20190529T133621189060
   60      -2.3363      0.00        0.00    0.021188     0.000     0.000   110.265    24.509       0b0    20190529T133622146010
   50      -1.9462      0.00        0.00    0.017063     0.000     0.000   114.066    24.540       0b0    20190529T133623107212
   40      -1.5563      0.00        0.00    0.012875     0.000     0.000   120.874    24.509       0b0    20190529T133624065120
   30      -1.1663      0.00        0.00    0.008750     0.000     0.000   133.286    24.509       0b0    20190529T133625024210
   20      -0.7762      0.00        0.00    0.004650     0.031     0.063   166.935    24.509       0b0    20190529T133625983198
   10      -0.3862      0.00        0.00    0.000538     0.031     0.062   718.605    24.509       0b0    20190529T133626941143
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190529T133627900289
