Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.077125     0.000     0.000    61.734    24.255    0b1001    20190529T120337932532
  120      -4.5138      0.00        0.00    0.072938     0.000     0.000    61.885    24.255    0b1001    20190529T120338891602
  110      -4.1363      0.00        0.00    0.066587     0.031     0.063    62.118    24.255    0b1001    20190529T120339851869
  100      -3.7603      0.50        1.25    0.060250     0.000     0.000    62.411    24.287    0b1001    20190529T120340810185
   90      -3.3838      0.00        0.00    0.053938     0.000     0.000    62.735    24.287    0b1001    20190529T120341767436
   80      -3.0075      0.00        0.00    0.047613     0.025     0.063    63.166    24.287    0b1001    20190529T120342726320
   70      -2.6310      0.50        1.25    0.041275     0.031     0.063    63.743    24.287    0b1001    20190529T120343686388
   60      -2.2512      0.00        0.00    0.034938     0.000     0.000    64.436    24.287    0b1001    20190529T120344646998
   50      -1.8750      0.00        0.00    0.028600     0.031     0.063    65.559    24.287    0b1001    20190529T120345604776
   40      -1.4987      0.00        0.00    0.022262     0.025     0.063    67.322    24.287    0b1001    20190529T120346564650
   30      -1.1226      0.37        1.25    0.015994     0.019     0.063    70.191    24.255    0b1001    20190529T120347525482
   20      -0.7453      0.50        1.25    0.009687     0.000     0.000    76.929    24.287    0b1001    20190529T120348489356
   10      -0.3700      0.00        0.00    0.003375     0.000     0.000   109.630    24.287    0b1001    20190529T120349449349
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1001    20190529T120350409029
