Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8084      0.57        1.25    0.061756     0.019     0.063    77.861    23.304    0b1111    20190619T113130690495
  120      -4.7650      0.00        0.00    0.061125     0.000     0.000    77.955    23.304    0b1111    20190619T113131660205
  110      -4.3684      0.57        1.25    0.055200     0.025     0.063    79.137    23.304    0b1111    20190619T113132632557
  100      -3.9705      0.61        1.25    0.049312     0.000     0.000    80.517    23.304    0b1111    20190619T113133602545
   90      -3.5740      0.50        1.25    0.043419     0.029     0.063    82.315    23.304    0b1111    20190619T113134576168
   80      -3.1775      0.00        0.00    0.037500     0.000     0.000    84.733    23.335    0b1111    20190619T113135547769
   70      -2.7800      0.00        0.00    0.031625     0.000     0.000    87.905    23.304    0b1111    20190619T113136518723
   60      -2.3813      0.00        0.00    0.025688     0.000     0.000    92.701    23.304    0b1111    20190619T113137481280
   50      -1.9838      0.00        0.00    0.019813     0.000     0.000   100.126    23.304    0b1111    20190619T113138443067
   40      -1.5875      0.00        0.00    0.013938     0.000     0.000   113.901    23.335    0b1111    20190619T113139411023
   30      -1.1909      0.57        1.25    0.008063     0.000     0.000   147.705    23.335    0b1111    20190619T113140373182
   20      -0.7938      0.00        0.00    0.002250     0.000     0.000   352.778    23.335    0b1111    20190619T113141338072
   10      -0.3975      0.00        0.00    0.000000     0.000     0.000     1.000    23.335    0b1111    20190619T113142301255
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.335    0b1111    20190619T113143265697
