Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25202     4.38250     22.57451      28.75713     28.50349    0b1111111111111111    20190416T113724840939
 2.25202     4.38167     22.54280      28.75713     28.50349    0b1111111111111111    20190416T113725260087
 2.25211     4.38250     22.60621      28.78884     28.53519    0b1111111111111111    20190416T113725680173
 2.25202     4.38167     22.60621      28.78884     28.50349    0b1111111111111111    20190416T113726099411
 2.25202     4.38250     22.60621      28.78884     28.53519    0b1111111111111111    20190416T113726519286
 2.25225     4.38333     23.49398      28.78884     28.53519    0b1111111111111111    20190416T113726939385
 2.25258     4.38250     25.07926      28.78884     28.53519    0b1111111111111111    20190416T113727357997
 2.25309     4.38333     26.75967      28.78884     28.53519    0b1111111111111111    20190416T113727775990
 2.25342     4.38250     28.82055      28.82055     28.56690    0b1111111111111111    20190416T113728194190
 2.25398     4.38583     30.94483      28.78884     28.56690    0b1111111111111111    20190416T113728612901
 2.25445     4.38417     32.97400      28.78884     28.56690    0b1111111111111111    20190416T113729031223
 2.25492     4.38500     34.81294      28.78884     28.56690    0b1111111111111111    20190416T113729450713
 2.25539     4.38750     36.87381      28.78884     28.56690    0b1111111111111111    20190416T113729869220
 2.25586     4.38833     38.74445      28.82055     28.56690    0b1111111111111111    20190416T113730288440
 2.25623     4.38833     40.55168      28.78884     28.59860    0b1111111111111111    20190416T113730707567
 2.25680     4.38833     42.32720      28.78884     28.56690    0b1111111111111111    20190416T113731125984
 2.25722     4.39167     43.97590      28.82055     28.59860    0b1111111111111111    20190416T113731544305
 2.25764     4.39083     45.59290      28.82055     28.56690    0b1111111111111111    20190416T113731961772
 2.25792     4.39083     46.98795      28.82055     28.56690    0b1111111111111111    20190416T113732381176
 2.25839     4.39250     48.22448      28.82055     28.63031    0b1111111111111111    20190416T113732799029
 2.25863     4.39500     49.61953      28.82055     28.63031    0b1111111111111111    20190416T113733218077
 2.25895     4.39417     50.91947      28.82055     28.63031    0b1111111111111111    20190416T113733638444
 2.25933     4.39333     52.02917      28.82055     28.63031    0b1111111111111111    20190416T113734058169
 2.25966     4.39583     53.36081      28.82055     28.63031    0b1111111111111111    20190416T113734477882
 2.25994     4.39583     54.62904      28.82055     28.63031    0b1111111111111111    20190416T113734893625
 2.26017     4.39750     55.73874      28.85225     28.66202    0b1111111111111111    20190416T113735311386
 2.26045     4.39750     56.68992      28.85225     28.63031    0b1111111111111111    20190416T113735729111
 2.26069     4.39917     57.54597      28.82055     28.63031    0b1111111111111111    20190416T113736147001
 2.26088     4.39750     58.40203      28.85225     28.66202    0b1111111111111111    20190416T113736565728
 2.26116     4.39750     59.16297      28.82055     28.66202    0b1111111111111111    20190416T113736984765
 2.26139     4.40083     60.05073      28.85225     28.63031    0b1111111111111111    20190416T113737404982
 2.26163     4.39750     60.90679      28.82055     28.63031    0b1111111111111111    20190416T113737822461
 2.26177     4.39917     61.73114      28.85225     28.63031    0b1111111111111111    20190416T113738240705
 2.26200     4.40000     62.61890      28.82055     28.63031    0b1111111111111111    20190416T113738659520
 2.26228     4.40333     63.28472      28.85225     28.66202    0b1111111111111111    20190416T113739074917
 2.06447     3.83833     64.04566      28.85225     28.66202    0b1111111111111111    20190416T113739493429
 0.00000    -0.06000     64.71148      28.85225     28.69372    0b1111111111111111    20190416T113739912066
