Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7619      0.62        1.25    0.045687     0.000     0.000   104.227    24.001       0b0    20191209T170445718993
  120      -4.4325      0.00        0.00    0.042187     0.000     0.000   105.067    24.001       0b0    20191209T170446676934
  110      -4.0619      0.62        1.25    0.038294     0.029     0.063   106.071    23.970       0b0    20191209T170447636574
  100      -3.6930      0.61        1.25    0.034381     0.019     0.062   107.413    23.970       0b0    20191209T170448595702
   90      -3.3240      0.50        1.25    0.030500     0.000     0.000   108.984    23.970       0b0    20191209T170449554168
   80      -2.9550      0.00        0.00    0.026625     0.000     0.000   110.986    23.970       0b0    20191209T170450516903
   70      -2.5851      0.38        1.25    0.022750     0.000     0.000   113.632    23.970       0b0    20191209T170451472467
   60      -2.2138      0.00        0.00    0.018875     0.000     0.000   117.285    23.970       0b0    20191209T170452428622
   50      -1.8450      0.00        0.00    0.015000     0.000     0.000   123.000    23.970       0b0    20191209T170453385109
   40      -1.4750      0.00        0.00    0.011169     0.029     0.063   132.065    23.970       0b0    20191209T170454345600
   30      -1.1062      0.00        0.00    0.007312     0.000     0.000   151.282    23.970       0b0    20191209T170455306423
   20      -0.7362      0.00        0.00    0.003500     0.000     0.000   210.357    23.938       0b0    20191209T170456267442
   10      -0.3675      0.00        0.00    0.000000     0.000     0.000     1.000    23.970       0b0    20191209T170457229387
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.970       0b0    20191209T170458188664
