Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.077581     0.029     0.062    61.726    23.240    0b1111    20190607T114049670242
  120      -4.6812      0.00        0.00    0.076000     0.000     0.000    61.595    23.177    0b1111    20190607T114050627829
  110      -4.2900      0.00        0.00    0.070312     0.000     0.000    61.013    23.240    0b1111    20190607T114051583086
  100      -3.9000      0.00        0.00    0.064625     0.000     0.000    60.348    23.272    0b1111    20190607T114052537921
   90      -3.5112      0.00        0.00    0.058937     0.000     0.000    59.576    23.272    0b1111    20190607T114053496888
   80      -3.1224      0.38        1.25    0.053250     0.000     0.000    58.636    23.240    0b1111    20190607T114054455264
   70      -2.7325      0.00        0.00    0.047563     0.000     0.000    57.451    23.240    0b1111    20190607T114055415097
   60      -2.3400      0.00        0.00    0.041875     0.000     0.000    55.881    23.240    0b1111    20190607T114056370977
   50      -1.9500      0.00        0.00    0.036187     0.000     0.000    53.886    23.272    0b1111    20190607T114057328599
   40      -1.5594      0.62        1.25    0.030500     0.000     0.000    51.127    23.240    0b1111    20190607T114058285695
   30      -1.1699      0.37        1.25    0.024875     0.000     0.000    47.030    23.272    0b1111    20190607T114059240836
   20      -0.7788      0.00        0.00    0.019231     0.029     0.062    40.494    23.272    0b1111    20190607T114100198286
   10      -0.3887      0.00        0.00    0.013563     0.000     0.000    28.664    23.272    0b1111    20190607T114101156650
    0      -0.0000      0.00        0.00    0.007875     0.000     0.000    -0.000    23.272    0b1111    20190607T114102115037
