Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7690      0.50        1.25    0.089637     0.025     0.063    53.203    26.569    0b1001    20190613T153625633871
  120      -4.7575      0.00        0.00    0.089438     0.000     0.000    53.194    26.569    0b1001    20190613T153626590393
  110      -4.4275      0.00        0.00    0.083731     0.029     0.063    52.878    26.569    0b1001    20190613T153627551707
  100      -4.0250      0.00        0.00    0.076863     0.025     0.062    52.366    26.569    0b1001    20190613T153628517380
   90      -3.6226      0.38        1.25    0.070000     0.000     0.000    51.752    26.569    0b1001    20190613T153629487616
   80      -3.2213      0.00        0.00    0.063187     0.000     0.000    50.979    26.569    0b1001    20190613T153630452055
   70      -2.8188      0.00        0.00    0.056319     0.019     0.062    50.050    26.569    0b1001    20190613T153631413179
   60      -2.4140      0.50        1.25    0.049438     0.000     0.000    48.829    26.601    0b1001    20190613T153632374903
   50      -2.0112      0.00        0.00    0.042625     0.000     0.000    47.185    26.569    0b1001    20190613T153633334130
   40      -1.6088      0.00        0.00    0.035750     0.000     0.000    45.000    26.601    0b1001    20190613T153634294175
   30      -1.2063      0.00        0.00    0.028925     0.025     0.062    41.703    26.601    0b1001    20190613T153635252870
   20      -0.8037      0.00        0.00    0.022125     0.000     0.000    36.328    26.601    0b1001    20190613T153636210105
   10      -0.4012      0.00        0.00    0.015250     0.000     0.000    26.311    26.601    0b1001    20190613T153637166968
    0      -0.0000      0.00        0.00    0.008394     0.029     0.063    -0.000    26.601    0b1001    20190613T153638127037
