Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.051438     0.000     0.000    92.710    26.982       0b0    20190613T164757848084
  120      -4.5763      0.00        0.00    0.049431     0.019     0.063    92.578    26.950       0b0    20190613T164758808562
  110      -4.1938      0.00        0.00    0.045419     0.029     0.063    92.335    26.950       0b0    20190613T164759768429
  100      -3.8125      0.00        0.00    0.041438     0.000     0.000    92.006    26.950       0b0    20190613T164800727648
   90      -3.4312      0.00        0.00    0.037438     0.000     0.000    91.653    26.950       0b0    20190613T164801683585
   80      -3.0500      0.00        0.00    0.033450     0.025     0.063    91.181    26.982       0b0    20190613T164802642110
   70      -2.6687      0.00        0.00    0.029500     0.000     0.000    90.466    26.918       0b0    20190613T164803599468
   60      -2.2850      0.00        0.00    0.025494     0.019     0.063    89.630    26.918       0b0    20190613T164804555440
   50      -1.9038      0.00        0.00    0.021500     0.000     0.000    88.547    26.950       0b0    20190613T164805513669
   40      -1.5225      0.00        0.00    0.017500     0.000     0.000    87.000    26.950       0b0    20190613T164806471683
   30      -1.1412      0.00        0.00    0.013550     0.025     0.062    84.225    26.950       0b0    20190613T164807431392
   20      -0.7600      0.00        0.00    0.009619     0.019     0.063    79.012    26.950       0b0    20190613T164808389510
   10      -0.3788      0.00        0.00    0.005625     0.000     0.000    67.333    26.918       0b0    20190613T164809348014
    0      -0.0000      0.00        0.00    0.001631     0.019     0.063    -0.000    26.918       0b0    20190613T164810307364
