Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7925      0.00        0.00    0.058500     0.000     0.000    81.923    24.001     0b111    20190411T091721017019
  120      -4.5537      0.00        0.00    0.055188     0.000     0.000    82.514    24.001     0b111    20190411T091721978653
  110      -4.1737      0.00        0.00    0.050000     0.000     0.000    83.475    24.001     0b111    20190411T091722939520
  100      -3.7950      0.00        0.00    0.044812     0.000     0.000    84.686    24.001     0b111    20190411T091723901007
   90      -3.4163      0.00        0.00    0.039594     0.031     0.063    86.283    24.033     0b111    20190411T091724864480
   80      -3.0367      0.61        1.25    0.034388     0.025     0.062    88.310    24.033     0b111    20190411T091725826355
   70      -2.6575      0.00        0.00    0.029200     0.025     0.063    91.010    24.033     0b111    20190411T091726792195
   60      -2.2761      0.38        1.25    0.024000     0.000     0.000    94.839    24.033     0b111    20190411T091727751052
   50      -1.8962      0.00        0.00    0.018813     0.000     0.000   100.797    24.001     0b111    20190411T091728714788
   40      -1.5168      0.61        1.25    0.013625     0.000     0.000   111.321    24.001     0b111    20190411T091729678147
   30      -1.1375      0.00        0.00    0.008488     0.025     0.063   134.021    24.001     0b111    20190411T091730638650
   20      -0.7575      0.00        0.00    0.003375     0.000     0.000   224.444    24.001     0b111    20190411T091731601712
   10      -0.3788      0.00        0.00    0.000000     0.000     0.000     1.000    24.033     0b111    20190411T091732567351
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033     0b111    20190411T091733532586
