Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7805      0.61        1.25    0.051625     0.000     0.000    92.600    28.599       0b0    20190814T145222296525
  120      -4.6613      0.00        0.00    0.050356     0.029     0.063    92.565    28.599       0b0    20190814T145223261255
  110      -4.2713      0.00        0.00    0.046213     0.031     0.062    92.426    28.599       0b0    20190814T145224225733
  100      -3.8826      0.37        1.25    0.042113     0.025     0.063    92.196    28.599       0b0    20190814T145225193902
   90      -3.4950      0.00        0.00    0.038000     0.000     0.000    91.974    28.599       0b0    20190814T145226160977
   80      -3.1062      0.00        0.00    0.033875     0.000     0.000    91.697    28.599       0b0    20190814T145227125531
   70      -2.7170      0.61        1.25    0.029813     0.000     0.000    91.136    28.599       0b0    20190814T145228087968
   60      -2.3263      0.00        0.00    0.025681     0.019     0.063    90.582    28.599       0b0    20190814T145229053350
   50      -1.9374      0.37        1.25    0.021563     0.000     0.000    89.849    28.599       0b0    20190814T145230020395
   40      -1.5488      0.00        0.00    0.017500     0.000     0.000    88.500    28.567       0b0    20190814T145230986255
   30      -1.1600      0.00        0.00    0.013406     0.031     0.062    86.527    28.567       0b0    20190814T145231949734
   20      -0.7714      0.37        1.25    0.009375     0.000     0.000    82.280    28.567       0b0    20190814T145232911265
   10      -0.3838      0.00        0.00    0.005281     0.031     0.063    72.663    28.599       0b0    20190814T145233875714
    0      -0.0000      0.00        0.00    0.001225     0.031     0.063    -0.000    28.567       0b0    20190814T145234834615
