Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7715      0.50        1.25    0.063581     0.029     0.063    75.046    24.477     0b111    20190614T111555685133
  120      -4.6325      0.00        0.00    0.061669     0.029     0.063    75.119    24.509     0b111    20190614T111556645362
  110      -4.2460      0.50        1.25    0.056375     0.000     0.000    75.317    24.509     0b111    20190614T111557603737
  100      -3.8600      0.00        0.00    0.051062     0.000     0.000    75.594    24.509     0b111    20190614T111558561706
   90      -3.4737      0.00        0.00    0.045750     0.000     0.000    75.929    24.509     0b111    20190614T111559520281
   80      -3.0876      0.38        1.25    0.040438     0.000     0.000    76.355    24.540     0b111    20190614T111600480432
   70      -2.7013      0.00        0.00    0.035144     0.029     0.062    76.863    24.540     0b111    20190614T111601439810
   60      -2.3125      0.00        0.00    0.029813     0.000     0.000    77.568    24.509     0b111    20190614T111602400031
   50      -1.9275      0.00        0.00    0.024544     0.029     0.063    78.533    24.540     0b111    20190614T111603357502
   40      -1.5413      0.00        0.00    0.019250     0.000     0.000    80.065    24.509     0b111    20190614T111604316618
   30      -1.1562      0.00        0.00    0.013981     0.029     0.063    82.700    24.540     0b111    20190614T111605274685
   20      -0.7700      0.00        0.00    0.008725     0.031     0.063    88.252    24.540     0b111    20190614T111606231294
   10      -0.3850      0.00        0.00    0.003438     0.000     0.000   112.000    24.540     0b111    20190614T111607187689
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.540     0b111    20190614T111608146427
