Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7951      0.37        1.25    0.065375     0.000     0.000    73.348    24.952     0b111    20181008T113028892504
  120      -4.5412      0.00        0.00    0.061937     0.000     0.000    73.320    24.952     0b111    20181008T113029943723
  110      -4.1613      0.00        0.00    0.056750     0.000     0.000    73.326    24.984     0b111    20181008T113030993208
  100      -3.7825      0.00        0.00    0.051625     0.000     0.000    73.269    24.984     0b111    20181008T113032043829
   90      -3.4037      0.00        0.00    0.046500     0.000     0.000    73.199    25.016     0b111    20181008T113033095115
   80      -3.0250      0.00        0.00    0.041375     0.000     0.000    73.112    24.984     0b111    20181008T113034145648
   70      -2.6463      0.00        0.00    0.036250     0.000     0.000    73.000    24.984     0b111    20181008T113035195128
   60      -2.2650      0.00        0.00    0.031119     0.019     0.063    72.786    24.984     0b111    20181008T113036246737
   50      -1.8862      0.00        0.00    0.026000     0.000     0.000    72.548    25.016     0b111    20181008T113037297729
   40      -1.5087      0.00        0.00    0.020875     0.000     0.000    72.275    24.984     0b111    20181008T113038347709
   30      -1.1300      0.00        0.00    0.015813     0.000     0.000    71.462    24.984     0b111    20181008T113039399069
   20      -0.7516      0.57        1.25    0.010750     0.000     0.000    69.919    25.016     0b111    20181008T113040451924
   10      -0.3745      0.61        1.25    0.005687     0.000     0.000    65.846    24.984     0b111    20181008T113041503044
    0      -0.0000      0.00        0.00    0.000619     0.019     0.063    -0.000    24.984     0b111    20181008T113042553001
