Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.062125     0.000     0.000    76.982    25.587     0b111    20190604T150837050353
  120      -4.6737      0.00        0.00    0.060625     0.000     0.000    77.093    25.650     0b111    20190604T150838006662
  110      -4.2837      0.00        0.00    0.055188     0.000     0.000    77.622    25.618     0b111    20190604T150838964934
  100      -3.8950      0.00        0.00    0.049812     0.000     0.000    78.193    25.618     0b111    20190604T150839925914
   90      -3.5064      0.38        1.25    0.044394     0.029     0.063    78.984    25.650     0b111    20190604T150840884634
   80      -3.1175      0.00        0.00    0.039000     0.000     0.000    79.936    25.650     0b111    20190604T150841840738
   70      -2.7288      0.00        0.00    0.033625     0.000     0.000    81.152    25.618     0b111    20190604T150842800005
   60      -2.3375      0.00        0.00    0.028231     0.029     0.063    82.798    25.682     0b111    20190604T150843759994
   50      -1.9475      0.00        0.00    0.022869     0.019     0.063    85.160    25.650     0b111    20190604T150844717227
   40      -1.5575      0.00        0.00    0.017488     0.025     0.063    89.064    25.650     0b111    20190604T150845673539
   30      -1.1675      0.00        0.00    0.012119     0.019     0.063    96.338    25.618     0b111    20190604T150846631327
   20      -0.7775      0.00        0.00    0.006813     0.000     0.000   114.128    25.650     0b111    20190604T150847593136
   10      -0.3880      0.61        1.25    0.001437     0.000     0.000   269.913    25.618     0b111    20190604T150848554001
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.650     0b111    20190604T150849514909
