Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7837      0.00        0.00    0.072081     0.029     0.063    66.366    23.494    0b1001    20181015T113459355375
  120      -4.5962      0.00        0.00    0.068812     0.000     0.000    66.794    23.494    0b1001    20181015T113500316051
  110      -4.2114      0.38        1.25    0.062256     0.019     0.063    67.646    23.526    0b1001    20181015T113501272416
  100      -3.8288      0.00        0.00    0.055731     0.029     0.063    68.700    23.526    0b1001    20181015T113502231154
   90      -3.4451      0.37        1.25    0.049188     0.000     0.000    70.041    23.526    0b1001    20181015T113503185259
   80      -3.0625      0.00        0.00    0.042625     0.000     0.000    71.848    23.494    0b1001    20181015T113504139654
   70      -2.6786      0.37        1.25    0.036113     0.025     0.063    74.174    23.526    0b1001    20181015T113505095390
   60      -2.2925      0.00        0.00    0.029500     0.000     0.000    77.712    23.526    0b1001    20181015T113506052269
   50      -1.9087      0.00        0.00    0.022981     0.029     0.063    83.057    23.526    0b1001    20181015T113507007468
   40      -1.5250      0.00        0.00    0.016437     0.000     0.000    92.776    23.526    0b1001    20181015T113507966179
   30      -1.1421      0.57        1.25    0.009894     0.029     0.063   115.439    23.526    0b1001    20181015T113508921670
   20      -0.7575      0.00        0.00    0.003375     0.000     0.000   224.444    23.557    0b1001    20181015T113509876523
   10      -0.3750      0.00        0.00    0.000000     0.000     0.000     1.000    23.557    0b1001    20181015T113510832024
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.526    0b1001    20181015T113511791115
