Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.085125     0.000     0.000    56.065    23.970    0b1001    20190617T134949509609
  120      -4.5163      0.00        0.00    0.080812     0.000     0.000    55.886    23.970    0b1001    20190617T134950475213
  110      -4.1388      0.00        0.00    0.074500     0.000     0.000    55.554    24.033    0b1001    20190617T134951441073
  100      -3.7625      0.00        0.00    0.068187     0.000     0.000    55.179    24.001    0b1001    20190617T134952406935
   90      -3.3862      0.00        0.00    0.061875     0.000     0.000    54.727    24.033    0b1001    20190617T134953371413
   80      -3.0100      0.00        0.00    0.055563     0.000     0.000    54.173    24.033    0b1001    20190617T134954332874
   70      -2.6330      0.61        1.25    0.049312     0.000     0.000    53.394    24.033    0b1001    20190617T134955293532
   60      -2.2538      0.00        0.00    0.042950     0.025     0.062    52.474    24.033    0b1001    20190617T134956260743
   50      -1.8784      0.57        1.25    0.036687     0.000     0.000    51.199    24.065    0b1001    20190617T134957226612
   40      -1.5025      0.00        0.00    0.030381     0.019     0.062    49.455    24.065    0b1001    20190617T134958189468
   30      -1.1263      0.00        0.00    0.024125     0.000     0.000    46.684    24.033    0b1001    20190617T134959154176
   20      -0.7501      0.37        1.25    0.017875     0.000     0.000    41.965    24.033    0b1001    20190617T135000114690
   10      -0.3750      0.00        0.00    0.011625     0.000     0.000    32.258    24.065    0b1001    20190617T135001074616
    0      -0.0000      0.00        0.00    0.005337     0.031     0.063    -0.000    24.065    0b1001    20190617T135002036382
