Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.051125     0.000     0.000    93.496    23.906       0b0    20190411T171038355861
  120      -4.6450      0.00        0.00    0.049688     0.000     0.000    93.484    23.906       0b0    20190411T171039310220
  110      -4.2575      0.00        0.00    0.045625     0.000     0.000    93.315    23.874       0b0    20190411T171040264350
  100      -3.8700      0.00        0.00    0.041563     0.000     0.000    93.113    23.874       0b0    20190411T171041226959
   90      -3.4837      0.00        0.00    0.037512     0.025     0.063    92.869    23.906       0b0    20190411T171042191354
   80      -3.0970      0.61        1.25    0.033469     0.031     0.063    92.534    23.874       0b0    20190411T171043157357
   70      -2.7089      0.37        1.25    0.029437     0.000     0.000    92.021    23.874       0b0    20190411T171044121196
   60      -2.3200      0.00        0.00    0.025375     0.000     0.000    91.429    23.874       0b0    20190411T171045085306
   50      -1.9325      0.00        0.00    0.021313     0.000     0.000    90.674    23.874       0b0    20190411T171046047381
   40      -1.5460      0.50        1.25    0.017256     0.019     0.063    89.591    23.906       0b0    20190411T171047010369
   30      -1.1587      0.00        0.00    0.013231     0.029     0.063    87.577    23.874       0b0    20190411T171047968276
   20      -0.7721      0.57        1.25    0.009231     0.029     0.063    83.643    23.874       0b0    20190411T171048926710
   10      -0.3850      0.00        0.00    0.005187     0.000     0.000    74.217    23.906       0b0    20190411T171049890444
    0      -0.0000      0.00        0.00    0.001156     0.031     0.063    -0.000    23.874       0b0    20190411T171050849305
