Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7837      0.00        0.00    0.068625     0.000     0.000    69.709    25.618    0b1001    20190604T155857845957
  120      -4.5615      0.50        1.25    0.064825     0.025     0.062    70.366    25.618    0b1001    20190604T155858801631
  110      -4.1800      0.00        0.00    0.058375     0.000     0.000    71.606    25.650    0b1001    20190604T155859758911
  100      -3.7998      0.50        1.25    0.051931     0.019     0.063    73.169    25.682    0b1001    20190604T155900716116
   90      -3.4188      0.00        0.00    0.045488     0.025     0.062    75.158    25.650    0b1001    20190604T155901671260
   80      -3.0388      0.00        0.00    0.039012     0.025     0.063    77.892    25.650    0b1001    20190604T155902629344
   70      -2.6575      0.00        0.00    0.032575     0.025     0.063    81.581    25.650    0b1001    20190604T155903586237
   60      -2.2750      0.00        0.00    0.026113     0.025     0.063    87.123    25.650    0b1001    20190604T155904541241
   50      -1.8938      0.00        0.00    0.019681     0.019     0.063    96.221    25.650    0b1001    20190604T155905497946
   40      -1.5137      0.00        0.00    0.013250     0.000     0.000   114.245    25.682    0b1001    20190604T155906455897
   30      -1.1325      0.00        0.00    0.006813     0.000     0.000   166.239    25.650    0b1001    20190604T155907412665
   20      -0.7525      0.00        0.00    0.000444     0.019     0.062  1695.775    25.650    0b1001    20190604T155908379654
   10      -0.3715      0.50        1.25    0.000000     0.000     0.000     1.000    25.650    0b1001    20190604T155909336720
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.650    0b1001    20190604T155910294373
