Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.069481     0.029     0.063    68.939    24.160     0b111    20190417T094859898299
  120      -4.5200      0.00        0.00    0.065750     0.000     0.000    68.745    24.160     0b111    20190417T094900855811
  110      -4.1425      0.00        0.00    0.060562     0.000     0.000    68.400    24.128     0b111    20190417T094901811509
  100      -3.7663      0.00        0.00    0.055375     0.000     0.000    68.014    24.160     0b111    20190417T094902765623
   90      -3.3900      0.00        0.00    0.050187     0.000     0.000    67.547    24.128     0b111    20190417T094903721225
   80      -3.0138      0.00        0.00    0.045037     0.031     0.063    66.916    24.192     0b111    20190417T094904675752
   70      -2.6375      0.00        0.00    0.039875     0.000     0.000    66.144    24.160     0b111    20190417T094905630039
   60      -2.2584      0.57        1.25    0.034687     0.000     0.000    65.106    24.160     0b111    20190417T094906584588
   50      -1.8813      0.00        0.00    0.029500     0.000     0.000    63.771    24.128     0b111    20190417T094907537696
   40      -1.5041      0.57        1.25    0.024313     0.000     0.000    61.866    24.128     0b111    20190417T094908491410
   30      -1.1275      0.00        0.00    0.019187     0.000     0.000    58.762    24.160     0b111    20190417T094909445662
   20      -0.7512      0.00        0.00    0.014063     0.000     0.000    53.422    24.160     0b111    20190417T094910401397
   10      -0.3748      0.50        1.25    0.008881     0.019     0.063    42.196    24.160     0b111    20190417T094911355717
    0      -0.0000      0.00        0.00    0.003750     0.000     0.000    -0.000    24.192     0b111    20190417T094912313136
