Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7698      0.50        1.25    0.074250     0.000     0.000    64.239    24.065    0b1001    20190410T153302423083
  120      -4.6250      0.00        0.00    0.071737     0.025     0.063    64.471    24.128    0b1001    20190410T153303377058
  110      -4.2400      0.00        0.00    0.065187     0.000     0.000    65.043    24.065    0b1001    20190410T153304331363
  100      -3.8550      0.00        0.00    0.058625     0.000     0.000    65.757    24.128    0b1001    20190410T153305288696
   90      -3.4700      0.00        0.00    0.052119     0.019     0.063    66.579    24.096    0b1001    20190410T153306244886
   80      -3.0850      0.00        0.00    0.045562     0.000     0.000    67.709    24.096    0b1001    20190410T153307199411
   70      -2.7000      0.00        0.00    0.039062     0.000     0.000    69.120    24.128    0b1001    20190410T153308155105
   60      -2.3125      0.00        0.00    0.032500     0.000     0.000    71.154    24.128    0b1001    20190410T153309111146
   50      -1.9263      0.00        0.00    0.026000     0.000     0.000    74.087    24.128    0b1001    20190410T153310066134
   40      -1.5413      0.00        0.00    0.019475     0.031     0.063    79.140    24.128    0b1001    20190410T153311020224
   30      -1.1562      0.00        0.00    0.012944     0.019     0.063    89.329    24.128    0b1001    20190410T153311975833
   20      -0.7687      0.00        0.00    0.006500     0.000     0.000   118.269    24.096    0b1001    20190410T153312933042
   10      -0.3838      0.00        0.00    0.000063     0.000     0.000  6140.000    24.128    0b1001    20190410T153313889657
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.128    0b1001    20190410T153314845037
