Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7716      0.57        1.25    0.071438     0.000     0.000    66.794    24.635     0b111    20190528T162335643454
  120      -4.5549      0.37        1.25    0.068438     0.000     0.000    66.555    24.667     0b111    20190528T162336604668
  110      -4.1737      0.00        0.00    0.063225     0.031     0.063    66.014    24.667     0b111    20190528T162337563288
  100      -3.7950      0.00        0.00    0.058000     0.000     0.000    65.431    24.667     0b111    20190528T162338526443
   90      -3.4163      0.00        0.00    0.052812     0.000     0.000    64.686    24.667     0b111    20190528T162339486885
   80      -3.0362      0.00        0.00    0.047625     0.000     0.000    63.753    24.667     0b111    20190528T162340445420
   70      -2.6571      0.57        1.25    0.042438     0.000     0.000    62.613    24.667     0b111    20190528T162341403024
   60      -2.2752      0.50        1.25    0.037250     0.000     0.000    61.081    24.667     0b111    20190528T162342362958
   50      -1.8962      0.00        0.00    0.032063     0.000     0.000    59.142    24.667     0b111    20190528T162343325485
   40      -1.5162      0.00        0.00    0.026875     0.000     0.000    56.419    24.699     0b111    20190528T162344284589
   30      -1.1375      0.00        0.00    0.021712     0.031     0.062    52.389    24.699     0b111    20190528T162345242860
   20      -0.7575      0.00        0.00    0.016600     0.031     0.063    45.633    24.699     0b111    20190528T162346200966
   10      -0.3788      0.00        0.00    0.011438     0.000     0.000    33.115    24.699     0b111    20190528T162347160158
    0      -0.0000      0.00        0.00    0.006250     0.000     0.000    -0.000    24.699     0b111    20190528T162348120639
