Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7754      0.57        1.25    0.063187     0.000     0.000    75.575    23.684    0b1111    20190619T144400774410
  120      -4.7638      0.00        0.00    0.063000     0.000     0.000    75.615    23.684    0b1111    20190619T144401744887
  110      -4.3813      0.00        0.00    0.057313     0.000     0.000    76.445    23.653    0b1111    20190619T144402716999
  100      -3.9825      0.00        0.00    0.051375     0.000     0.000    77.518    23.684    0b1111    20190619T144403686979
   90      -3.5838      0.00        0.00    0.045438     0.000     0.000    78.872    23.653    0b1111    20190619T144404655941
   80      -3.1850      0.00        0.00    0.039500     0.000     0.000    80.633    23.684    0b1111    20190619T144405622511
   70      -2.7850      0.00        0.00    0.033569     0.019     0.063    82.964    23.716    0b1111    20190619T144406586877
   60      -2.3837      0.00        0.00    0.027625     0.000     0.000    86.290    23.684    0b1111    20190619T144407549726
   50      -1.9862      0.00        0.00    0.021750     0.000     0.000    91.322    23.684    0b1111    20190619T144408515457
   40      -1.5888      0.00        0.00    0.015875     0.000     0.000   100.079    23.684    0b1111    20190619T144409478362
   30      -1.1912      0.00        0.00    0.009987     0.025     0.063   119.274    23.684    0b1111    20190619T144410440470
   20      -0.7925      0.00        0.00    0.004125     0.000     0.000   192.121    23.684    0b1111    20190619T144411401401
   10      -0.3937      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1111    20190619T144412363938
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1111    20190619T144413331180
