Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8015      0.50        1.25    0.052687     0.000     0.000    91.132    25.460     0b111    20190605T133007520246
  120      -4.7675      0.00        0.00    0.052206     0.029     0.063    91.320    25.460     0b111    20190605T133008479586
  110      -4.3713      0.00        0.00    0.046875     0.000     0.000    93.253    25.460     0b111    20190605T133009438285
  100      -3.9750      0.00        0.00    0.041500     0.000     0.000    95.783    25.460     0b111    20190605T133010398548
   90      -3.5788      0.00        0.00    0.036125     0.000     0.000    99.066    25.460     0b111    20190605T133011358418
   80      -3.1812      0.00        0.00    0.030750     0.000     0.000   103.455    25.460     0b111    20190605T133012315898
   70      -2.7845      0.61        1.25    0.025381     0.019     0.063   109.707    25.491     0b111    20190605T133013274633
   60      -2.3850      0.00        0.00    0.020000     0.000     0.000   119.250    25.491     0b111    20190605T133014233010
   50      -1.9875      0.00        0.00    0.014675     0.025     0.063   135.434    25.460     0b111    20190605T133015191735
   40      -1.5904      0.57        1.25    0.009312     0.000     0.000   170.779    25.460     0b111    20190605T133016149102
   30      -1.1937      0.00        0.00    0.004000     0.000     0.000   298.437    25.460     0b111    20190605T133017108850
   20      -0.7950      0.00        0.00    0.000000     0.000     0.000     1.000    25.460     0b111    20190605T133018077629
   10      -0.3988      0.00        0.00    0.000000     0.000     0.000     1.000    25.460     0b111    20190605T133019049461
    0      -0.0003      0.50        1.25    0.000000     0.000     0.000     1.000    25.460     0b111    20190605T133020021047
