Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.062437     0.000     0.000    76.296    24.350     0b111    20181012T191438524996
  120      -4.5225      0.00        0.00    0.059125     0.000     0.000    76.490    24.350     0b111    20181012T191439481466
  110      -4.1450      0.00        0.00    0.053938     0.000     0.000    76.848    28.377     0b111    20181012T191440435575
  100      -3.7687      0.00        0.00    0.048750     0.000     0.000    77.308    28.345     0b111    20181012T191441392561
   90      -3.3925      0.00        0.00    0.043606     0.029     0.063    77.798    28.313     0b111    20181012T191442347969
   80      -3.0155      0.61        1.25    0.038438     0.000     0.000    78.452    28.313     0b111    20181012T191443304820
   70      -2.6388      0.00        0.00    0.033250     0.000     0.000    79.361    28.313     0b111    20181012T191444261261
   60      -2.2600      0.00        0.00    0.028062     0.000     0.000    80.535    28.282     0b111    20181012T191445217127
   50      -1.8836      0.37        1.25    0.022881     0.019     0.063    82.322    28.250     0b111    20181012T191446175523
   40      -1.5062      0.00        0.00    0.017750     0.000     0.000    84.859    28.218     0b111    20181012T191447130661
   30      -1.1300      0.00        0.00    0.012563     0.000     0.000    89.950    28.218     0b111    20181012T191448086124
   20      -0.7538      0.00        0.00    0.007462     0.031     0.063   101.005    28.218     0b111    20181012T191449042236
   10      -0.3775      0.00        0.00    0.002312     0.000     0.000   163.243    28.155     0b111    20181012T191449997923
    0      -0.0012      0.00        0.00    0.000000     0.000     0.000     1.000    28.155     0b111    20181012T191450956326
