Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.046825     0.025     0.063   101.735    24.540       0b0    20190528T164729698968
  120      -4.5995      0.61        1.25    0.045062     0.000     0.000   102.069    24.509       0b0    20190528T164730656646
  110      -4.2150      0.00        0.00    0.040938     0.000     0.000   102.962    24.509       0b0    20190528T164731615812
  100      -3.8317      0.61        1.25    0.036813     0.000     0.000   104.088    24.509       0b0    20190528T164732575661
   90      -3.4487      0.00        0.00    0.032725     0.031     0.063   105.386    24.540       0b0    20190528T164733532872
   80      -3.0650      0.00        0.00    0.028625     0.000     0.000   107.074    24.509       0b0    20190528T164734488511
   70      -2.6821      0.57        1.25    0.024562     0.000     0.000   109.196    24.509       0b0    20190528T164735448120
   60      -2.2963      0.00        0.00    0.020438     0.000     0.000   112.355    24.509       0b0    20190528T164736408855
   50      -1.9125      0.00        0.00    0.016375     0.000     0.000   116.794    24.509       0b0    20190528T164737367586
   40      -1.5288      0.00        0.00    0.012313     0.000     0.000   124.162    24.477       0b0    20190528T164738325575
   30      -1.1456      0.62        1.25    0.008250     0.000     0.000   138.864    24.477       0b0    20190528T164739283119
   20      -0.7625      0.00        0.00    0.004250     0.000     0.000   179.412    24.477       0b0    20190528T164740243496
   10      -0.3788      0.00        0.00    0.000250     0.000     0.000  1515.000    24.477       0b0    20190528T164741202375
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.477       0b0    20190528T164742160007
