Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.068312     0.000     0.000    70.082    30.216    0b1111    20190611T124018083645
  120      -4.7625      0.00        0.00    0.067937     0.000     0.000    70.101    30.247    0b1111    20190611T124019040718
  110      -4.3666      0.57        1.25    0.062125     0.000     0.000    70.288    30.247    0b1111    20190611T124019999266
  100      -3.9700      0.00        0.00    0.056313     0.000     0.000    70.499    30.216    0b1111    20190611T124020956963
   90      -3.5737      0.00        0.00    0.050500     0.000     0.000    70.767    30.247    0b1111    20190611T124021927641
   80      -3.1775      0.00        0.00    0.044694     0.019     0.062    71.095    30.247    0b1111    20190611T124022885461
   70      -2.7800      0.00        0.00    0.038931     0.019     0.063    71.408    30.279    0b1111    20190611T124023843070
   60      -2.3813      0.00        0.00    0.033063     0.000     0.000    72.023    30.279    0b1111    20190611T124024804929
   50      -1.9849      0.37        1.25    0.027250     0.000     0.000    72.839    30.279    0b1111    20190611T124025764258
   40      -1.5875      0.00        0.00    0.021438     0.000     0.000    74.052    30.279    0b1111    20190611T124026719620
   30      -1.1900      0.00        0.00    0.015637     0.025     0.063    76.099    30.279    0b1111    20190611T124027682162
   20      -0.7929      0.57        1.25    0.009875     0.000     0.000    80.291    30.279    0b1111    20190611T124028646519
   10      -0.3950      0.00        0.00    0.004062     0.000     0.000    97.231    30.279    0b1111    20190611T124029605672
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.279    0b1111    20190611T124030562100
