Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.057500     0.000     0.000    82.761    24.287     0b111    20190603T131341915274
  120      -4.5300      0.00        0.00    0.054306     0.019     0.063    83.416    24.318     0b111    20190603T131342873437
  110      -4.1512      0.00        0.00    0.049063     0.000     0.000    84.611    24.318     0b111    20190603T131343832781
  100      -3.7739      0.37        1.25    0.043875     0.000     0.000    86.014    24.350     0b111    20190603T131344791012
   90      -3.3975      0.00        0.00    0.038687     0.000     0.000    87.819    24.350     0b111    20190603T131345750576
   80      -3.0200      0.00        0.00    0.033494     0.019     0.063    90.166    20.292     0b111    20190603T131346712232
   70      -2.6425      0.00        0.00    0.028275     0.031     0.062    93.457    24.350     0b111    20190603T131347669927
   60      -2.2626      0.37        1.25    0.023062     0.000     0.000    98.108    24.350     0b111    20190603T131348627570
   50      -1.8856      0.62        1.25    0.017875     0.000     0.000   105.490    24.350     0b111    20190603T131349588140
   40      -1.5087      0.00        0.00    0.012688     0.000     0.000   118.916    24.350     0b111    20190603T131350548906
   30      -1.1312      0.00        0.00    0.007556     0.019     0.063   149.711    24.350     0b111    20190603T131351508270
   20      -0.7538      0.00        0.00    0.002437     0.000     0.000   309.231    24.350     0b111    20190603T131352466376
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    28.377     0b111    20190603T131353427587
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.350     0b111    20190603T131354386852
