Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.066687     0.000     0.000    71.715    25.396     0b111    20190614T123731045616
  120      -4.5713      0.00        0.00    0.063769     0.029     0.063    71.685    25.396     0b111    20190614T123732013744
  110      -4.1887      0.00        0.00    0.058563     0.000     0.000    71.526    25.396     0b111    20190614T123732975725
  100      -3.8088      0.00        0.00    0.053375     0.000     0.000    71.358    25.396     0b111    20190614T123733943583
   90      -3.4287      0.00        0.00    0.048188     0.000     0.000    71.154    25.428     0b111    20190614T123734905286
   80      -3.0475      0.00        0.00    0.042969     0.031     0.062    70.924    25.396     0b111    20190614T123735873800
   70      -2.6663      0.00        0.00    0.037750     0.000     0.000    70.629    25.428     0b111    20190614T123736842871
   60      -2.2825      0.00        0.00    0.032512     0.025     0.063    70.204    25.396     0b111    20190614T123737809278
   50      -1.9013      0.00        0.00    0.027312     0.000     0.000    69.611    25.396     0b111    20190614T123738777020
   40      -1.5200      0.00        0.00    0.022063     0.000     0.000    68.895    25.396     0b111    20190614T123739740134
   30      -1.1393      0.61        1.25    0.016863     0.025     0.063    67.561    25.396     0b111    20190614T123740708114
   20      -0.7578      0.50        1.25    0.011688     0.000     0.000    64.834    25.428     0b111    20190614T123741670838
   10      -0.3775      0.00        0.00    0.006438     0.000     0.000    58.641    25.428     0b111    20190614T123742637568
    0      -0.0000      0.00        0.00    0.001225     0.031     0.063    -0.000    25.396     0b111    20190614T123743599438
