Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.066375     0.000     0.000    71.864    24.731     0b111    20190412T134105231332
  120      -4.6174      0.37        1.25    0.064250     0.000     0.000    71.866    24.731     0b111    20190412T134106186845
  110      -4.2313      0.00        0.00    0.058937     0.000     0.000    71.792    24.731     0b111    20190412T134107140953
  100      -3.8462      0.00        0.00    0.053650     0.031     0.063    71.692    24.731     0b111    20190412T134108098273
   90      -3.4616      0.57        1.25    0.048375     0.000     0.000    71.558    24.731     0b111    20190412T134109055547
   80      -3.0768      0.61        1.25    0.043125     0.000     0.000    71.345    24.699     0b111    20190412T134110011784
   70      -2.6915      0.50        1.25    0.037819     0.019     0.063    71.168    24.699     0b111    20190412T134110968868
   60      -2.3050      0.00        0.00    0.032550     0.025     0.063    70.814    24.731     0b111    20190412T134111925501
   50      -1.9200      0.00        0.00    0.027250     0.000     0.000    70.459    24.731     0b111    20190412T134112879822
   40      -1.5360      0.50        1.25    0.022000     0.000     0.000    69.818    24.699     0b111    20190412T134113834593
   30      -1.1513      0.00        0.00    0.016750     0.000     0.000    68.731    24.731     0b111    20190412T134114790579
   20      -0.7663      0.00        0.00    0.011563     0.000     0.000    66.270    24.731     0b111    20190412T134115746563
   10      -0.3825      0.00        0.00    0.006313     0.000     0.000    60.594    24.699     0b111    20190412T134116702023
    0      -0.0000      0.00        0.00    0.001063     0.000     0.000    -0.000    24.699     0b111    20190412T134117656627
