Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.046812     0.000     0.000   102.163    24.509       0b0    20181016T163856741927
  120      -4.7412      0.00        0.00    0.046375     0.000     0.000   102.237    24.509       0b0    20181016T163857697369
  110      -4.3462      0.00        0.00    0.042187     0.000     0.000   103.022    24.540       0b0    20181016T163858655887
  100      -3.9508      0.61        1.25    0.038062     0.000     0.000   103.796    24.540       0b0    20181016T163859610876
   90      -3.5562      0.00        0.00    0.033881     0.019     0.062   104.962    24.540       0b0    20181016T163900566609
   80      -3.1612      0.00        0.00    0.029750     0.000     0.000   106.261    24.540       0b0    20181016T163901521632
   70      -2.7662      0.00        0.00    0.025625     0.000     0.000   107.951    24.540       0b0    20181016T163902476019
   60      -2.3687      0.00        0.00    0.021438     0.000     0.000   110.496    24.509       0b0    20181016T163903432353
   50      -1.9738      0.00        0.00    0.017313     0.000     0.000   114.007    24.509       0b0    20181016T163904390924
   40      -1.5800      0.00        0.00    0.013188     0.000     0.000   119.810    24.509       0b0    20181016T163905347322
   30      -1.1849      0.37        1.25    0.009062     0.000     0.000   130.745    24.509       0b0    20181016T163906301895
   20      -0.7888      0.00        0.00    0.004937     0.000     0.000   159.747    24.509       0b0    20181016T163907257381
   10      -0.3950      0.00        0.00    0.000863     0.025     0.063   457.971    24.509       0b0    20181016T163908215408
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20181016T163909171886
