Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7671      0.57        1.25    0.079275     0.031     0.062    60.134    26.696     0b111    20181030T114745446478
  120      -4.5800      0.00        0.00    0.076625     0.000     0.000    59.772    26.696     0b111    20181030T114746403871
  110      -4.1975      0.00        0.00    0.071375     0.000     0.000    58.809    26.633     0b111    20181030T114747362824
  100      -3.8162      0.00        0.00    0.066106     0.029     0.063    57.729    26.633     0b111    20181030T114748318661
   90      -3.4337      0.00        0.00    0.060838     0.031     0.062    56.441    26.601     0b111    20181030T114749275645
   80      -3.0523      0.50        1.25    0.055606     0.029     0.063    54.890    26.601     0b111    20181030T114750230253
   70      -2.6696      0.57        1.25    0.050350     0.031     0.063    53.021    26.601     0b111    20181030T114751187362
   60      -2.2850      0.00        0.00    0.045069     0.019     0.063    50.700    26.569     0b111    20181030T114752143065
   50      -1.9025      0.00        0.00    0.039825     0.025     0.063    47.772    26.569     0b111    20181030T114753097208
   40      -1.5212      0.00        0.00    0.034619     0.019     0.063    43.943    26.538     0b111    20181030T114754052014
   30      -1.1387      0.00        0.00    0.029375     0.000     0.000    38.766    26.538     0b111    20181030T114755010092
   20      -0.7559      0.57        1.25    0.024194     0.019     0.063    31.243    26.506     0b111    20181030T114755967056
   10      -0.3738      0.00        0.00    0.018987     0.025     0.062    19.684    26.506     0b111    20181030T114756924562
    0      -0.0000      0.00        0.00    0.013750     0.000     0.000    -0.000    26.506     0b111    20181030T114757879420
