Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.059937     0.000     0.000    79.875    25.111    0b1111    20181008T114437688313
  120      -4.7750      0.00        0.00    0.059750     0.000     0.000    79.916    25.143    0b1111    20181008T114438742657
  110      -4.4688      0.00        0.00    0.055188     0.000     0.000    80.974    25.174    0b1111    20181008T114439794511
  100      -4.0610      0.50        1.25    0.049188     0.000     0.000    82.562    25.174    0b1111    20181008T114440854623
   90      -3.6538      0.00        0.00    0.043125     0.000     0.000    84.725    25.206    0b1111    20181008T114441915845
   80      -3.2475      0.00        0.00    0.037125     0.000     0.000    87.475    25.174    0b1111    20181008T114442969588
   70      -2.8400      0.00        0.00    0.031125     0.000     0.000    91.245    25.206    0b1111    20181008T114444031569
   60      -2.4311      0.37        1.25    0.025062     0.000     0.000    97.002    25.206    0b1111    20181008T114445093306
   50      -2.0250      0.00        0.00    0.019119     0.019     0.062   105.917    25.206    0b1111    20181008T114446155537
   40      -1.6189      0.37        1.25    0.013125     0.000     0.000   123.343    25.206    0b1111    20181008T114447216397
   30      -1.2138      0.00        0.00    0.007188     0.000     0.000   168.870    25.238    0b1111    20181008T114448266867
   20      -0.8084      0.57        1.25    0.001262     0.025     0.062   640.297    25.238    0b1111    20181008T114449318007
   10      -0.4025      0.00        0.00    0.000000     0.000     0.000     1.000    25.206    0b1111    20181008T114450372970
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.206    0b1111    20181008T114451424935
