Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7987      0.00        0.00    0.065625     0.000     0.000    73.124    24.350    0b1111    20190523T115114704918
  120      -4.6200      0.00        0.00    0.063000     0.000     0.000    73.333    24.350    0b1111    20190523T115115662259
  110      -4.2337      0.00        0.00    0.057350     0.031     0.062    73.823    24.350    0b1111    20190523T115116618910
  100      -3.8493      0.61        1.25    0.051687     0.000     0.000    74.472    24.382    0b1111    20190523T115117574519
   90      -3.4650      0.00        0.00    0.046062     0.000     0.000    75.224    24.382    0b1111    20190523T115118532877
   80      -3.0800      0.00        0.00    0.040438     0.000     0.000    76.167    24.350    0b1111    20190523T115119490862
   70      -2.6938      0.00        0.00    0.034813     0.000     0.000    77.379    24.382    0b1111    20190523T115120447806
   60      -2.3062      0.00        0.00    0.029169     0.029     0.062    79.066    24.382    0b1111    20190523T115121403456
   50      -1.9213      0.00        0.00    0.023562     0.000     0.000    81.538    24.382    0b1111    20190523T115122359097
   40      -1.5363      0.00        0.00    0.017937     0.000     0.000    85.645    24.350    0b1111    20190523T115123316650
   30      -1.1513      0.00        0.00    0.012375     0.000     0.000    93.030    24.382    0b1111    20190523T115124276304
   20      -0.7669      0.63        1.25    0.006813     0.000     0.000   112.569    24.382    0b1111    20190523T115125233147
   10      -0.3819      0.62        1.25    0.001250     0.000     0.000   305.500    24.382    0b1111    20190523T115126188508
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.382    0b1111    20190523T115127144956
