Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25717     4.40333     27.42549      30.46925     29.64490    0b1111111111111111    20190613T161003501477
 2.25717     4.40417     27.45720      30.50095     29.64490    0b1111111111111111    20190613T161003920970
 2.25717     4.40333     27.45720      30.50095     29.64490    0b1111111111111111    20190613T161004340760
 2.25727     4.40417     27.48890      30.50095     29.61319    0b1111111111111111    20190613T161004764353
 2.25717     4.40250     27.48890      30.50095     29.64490    0b1111111111111111    20190613T161005185267
 2.25717     4.40333     29.01078      30.50095     29.64490    0b1111111111111111    20190613T161005605395
 2.25731     4.40000     30.94483      30.50095     29.67660    0b1111111111111111    20190613T161006026150
 2.25741     4.40167     32.84718      30.50095     29.67660    0b1111111111111111    20190613T161006445834
 2.25764     4.40167     34.36906      30.53266     29.70831    0b1111111111111111    20190613T161006869508
 2.25778     4.40333     36.20799      30.53266     29.74001    0b1111111111111111    20190613T161007293415
 2.25806     4.40417     37.66646      30.53266     29.70831    0b1111111111111111    20190613T161007718932
 2.25825     4.40167     39.15663      30.50095     29.74001    0b1111111111111111    20190613T161008142404
 2.25853     4.40333     40.77362      30.53266     29.74001    0b1111111111111111    20190613T161008562521
 2.25853     4.40250     41.97844      30.53266     29.74001    0b1111111111111111    20190613T161008981981
 2.25872     4.40500     43.15155      30.50095     29.74001    0b1111111111111111    20190613T161009401582
 2.25881     4.40500     44.13443      30.56436     29.77172    0b1111111111111111    20190613T161009822619
 2.25886     4.40417     45.30755      30.56436     29.77172    0b1111111111111111    20190613T161010242990
 2.25900     4.40500     46.60748      30.53266     29.77172    0b1111111111111111    20190613T161010664237
 2.25909     4.40583     47.65377      30.56436     29.77172    0b1111111111111111    20190613T161011083848
 2.25923     4.40583     48.76347      30.56436     29.80342    0b1111111111111111    20190613T161011505247
 2.25928     4.40500     49.68294      30.56436     29.80342    0b1111111111111111    20190613T161011926191
 2.25933     4.40500     50.69753      30.56436     29.80342    0b1111111111111111    20190613T161012345919
 2.25947     4.40750     51.71211      30.56436     29.80342    0b1111111111111111    20190613T161012766412
 2.25975     4.40667     52.53646      30.56436     29.80342    0b1111111111111111    20190613T161013186712
 2.25975     4.40667     53.23399      30.56436     29.80342    0b1111111111111111    20190613T161013609650
 2.25994     4.40750     53.89981      30.56436     29.80342    0b1111111111111111    20190613T161014030057
 2.26003     4.40833     54.69245      30.59607     29.80342    0b1111111111111111    20190613T161014449648
 2.26003     4.40750     55.35828      30.59607     29.86684    0b1111111111111111    20190613T161014870791
 2.26027     4.40750     56.43627      30.56436     29.80342    0b1111111111111111    20190613T161015290009
 2.26022     4.40917     57.32403      30.56436     29.83513    0b1111111111111111    20190613T161015710415
 2.26036     4.40917     57.98985      30.59607     29.83513    0b1111111111111111    20190613T161016131435
 2.26050     4.40917     58.78250      30.56436     29.86684    0b1111111111111111    20190613T161016550395
 2.26064     4.40917     59.38491      30.59607     29.83513    0b1111111111111111    20190613T161016970510
 2.26078     4.40917     60.14585      30.59607     29.83513    0b1111111111111111    20190613T161017389596
 2.26083     4.41083     60.81167      30.56436     29.83513    0b1111111111111111    20190613T161017809728
 2.26092     4.40917     61.41408      30.56436     29.86684    0b1111111111111111    20190613T161018229205
 2.26097     4.41250     62.01649      30.59607     29.86684    0b1111111111111111    20190613T161018651598
 2.26116     4.41000     62.61890      30.59607     29.86684    0b1111111111111111    20190613T161019072974
 2.26111     4.41333     63.22131      30.59607     29.86684    0b1111111111111111    20190613T161019492410
 2.26139     4.41083     63.79201      30.59607     29.83513    0b1111111111111111    20190613T161019912961
 2.26153     4.40833     64.33101      30.59607     29.89854    0b1111111111111111    20190613T161020332427
 2.26158     4.41000     60.87508      30.59607     29.86684    0b1111111111111111    20190613T161020752952
 2.26158     4.41167     65.44071      30.59607     29.86684    0b1111111111111111    20190613T161021174158
 1.02895     1.72417     65.88459      30.59607     29.86684    0b1111111111111111    20190613T161021594816
 0.00000    -0.05250     66.36018      30.59607     29.86684    0b1111111111111111    20190613T161022016165
