Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.070938     0.000     0.000    67.207    23.589    0b1111    20190411T165031659445
  120      -4.6450      0.00        0.00    0.069125     0.000     0.000    67.197    23.653    0b1111    20190411T165032614418
  110      -4.2575      0.00        0.00    0.063438     0.000     0.000    67.113    23.621    0b1111    20190411T165033569906
  100      -3.8700      0.00        0.00    0.057775     0.031     0.063    66.984    23.621    0b1111    20190411T165034528223
   90      -3.4837      0.00        0.00    0.052119     0.019     0.063    66.843    23.653    0b1111    20190411T165035483240
   80      -3.0966      0.57        1.25    0.046438     0.000     0.000    66.684    23.684    0b1111    20190411T165036437622
   70      -2.7093      0.61        1.25    0.040756     0.019     0.063    66.474    23.684    0b1111    20190411T165037391553
   60      -2.3200      0.00        0.00    0.035063     0.000     0.000    66.168    23.653    0b1111    20190411T165038347908
   50      -1.9325      0.00        0.00    0.029437     0.000     0.000    65.648    23.684    0b1111    20190411T165039303893
   40      -1.5461      0.38        1.25    0.023775     0.031     0.063    65.032    23.653    0b1111    20190411T165040260526
   30      -1.1587      0.00        0.00    0.018125     0.000     0.000    63.931    23.684    0b1111    20190411T165041215114
   20      -0.7721      0.57        1.25    0.012500     0.000     0.000    61.770    23.684    0b1111    20190411T165042171471
   10      -0.3850      0.00        0.00    0.006875     0.000     0.000    56.000    23.653    0b1111    20190411T165043126872
    0      -0.0000      0.00        0.00    0.001250     0.000     0.000    -0.000    23.684    0b1111    20190411T165044080443
