Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7672      0.50        1.25    0.055875     0.000     0.000    85.320    23.399     0b111    20191205T143401791967
  120      -4.5773      0.50        1.25    0.053250     0.000     0.000    85.958    23.431     0b111    20191205T143402747031
  110      -4.1938      0.00        0.00    0.047987     0.025     0.063    87.393    23.431     0b111    20191205T143403703054
  100      -3.8125      0.00        0.00    0.042750     0.000     0.000    89.181    23.431     0b111    20191205T143404662410
   90      -3.4312      0.00        0.00    0.037500     0.000     0.000    91.500    23.431     0b111    20191205T143405619359
   80      -3.0487      0.00        0.00    0.032250     0.000     0.000    94.535    23.431     0b111    20191205T143406574891
   70      -2.6664      0.37        1.25    0.027050     0.025     0.062    98.572    23.431     0b111    20191205T143407535324
   60      -2.2825      0.00        0.00    0.021788     0.031     0.063   104.762    23.431     0b111    20191205T143408495472
   50      -1.9013      0.00        0.00    0.016563     0.000     0.000   114.792    23.462     0b111    20191205T143409455303
   40      -1.5200      0.00        0.00    0.011375     0.000     0.000   133.626    23.431     0b111    20191205T143410412917
   30      -1.1387      0.00        0.00    0.006187     0.000     0.000   184.040    23.431     0b111    20191205T143411372013
   20      -0.7573      0.50        1.25    0.001019     0.029     0.063   743.313    23.431     0b111    20191205T143412329082
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    23.431     0b111    20191205T143413284981
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.431     0b111    20191205T143414243894
