Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.083438     0.000     0.000    57.273    24.033    0b1001    20190617T113843782043
  120      -4.5537      0.00        0.00    0.079625     0.000     0.000    57.190    24.033    0b1001    20190617T113844740128
  110      -4.1725      0.00        0.00    0.073250     0.000     0.000    56.962    24.065    0b1001    20190617T113845703852
  100      -3.7938      0.00        0.00    0.066919     0.029     0.063    56.692    24.065    0b1001    20190617T113846667048
   90      -3.4150      0.00        0.00    0.060562     0.000     0.000    56.388    24.065    0b1001    20190617T113847633164
   80      -3.0350      0.00        0.00    0.054250     0.000     0.000    55.945    24.065    0b1001    20190617T113848601300
   70      -2.6556      0.62        1.25    0.047875     0.000     0.000    55.470    24.065    0b1001    20190617T113849565681
   60      -2.2738      0.00        0.00    0.041500     0.000     0.000    54.789    24.065    0b1001    20190617T113850538439
   50      -1.8940      0.50        1.25    0.035187     0.000     0.000    53.826    24.065    0b1001    20190617T113851506905
   40      -1.5150      0.00        0.00    0.028850     0.031     0.063    52.513    24.065    0b1001    20190617T113852472962
   30      -1.1361      0.37        1.25    0.022500     0.000     0.000    50.494    24.065    0b1001    20190617T113853436729
   20      -0.7561      0.37        1.25    0.016219     0.031     0.063    46.620    24.096    0b1001    20190617T113854404742
   10      -0.3772      0.50        1.25    0.009875     0.000     0.000    38.203    24.096    0b1001    20190617T113855367541
    0      -0.0000      0.00        0.00    0.003556     0.019     0.063    -0.000    24.065    0b1001    20190617T113856342850
