Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.061575     0.025     0.063    77.365    25.269    0b1111    20190909T152320866220
  120      -4.6750      0.00        0.00    0.060250     0.000     0.000    77.593    25.301    0b1111    20190909T152321829469
  110      -4.2850      0.00        0.00    0.054562     0.000     0.000    78.534    25.269    0b1111    20190909T152322791529
  100      -3.8950      0.00        0.00    0.048875     0.000     0.000    79.693    25.301    0b1111    20190909T152323752388
   90      -3.5063      0.00        0.00    0.043187     0.000     0.000    81.187    25.301    0b1111    20190909T152324717922
   80      -3.1175      0.00        0.00    0.037500     0.000     0.000    83.133    25.269    0b1111    20190909T152325685738
   70      -2.7275      0.00        0.00    0.031856     0.029     0.063    85.619    25.333    0b1111    20190909T152326653138
   60      -2.3357      0.61        1.25    0.026150     0.031     0.063    89.321    25.333    0b1111    20190909T152327619143
   50      -1.9468      0.61        1.25    0.020500     0.000     0.000    94.963    25.333    0b1111    20190909T152328583200
   40      -1.5588      0.00        0.00    0.014875     0.000     0.000   104.790    25.333    0b1111    20190909T152329546804
   30      -1.1687      0.00        0.00    0.009237     0.025     0.063   126.522    25.333    0b1111    20190909T152330512534
   20      -0.7800      0.00        0.00    0.003631     0.019     0.063   214.802    25.333    0b1111    20190909T152331483845
   10      -0.3912      0.00        0.00    0.000000     0.000     0.000     1.000    25.333    0b1111    20190909T152332454054
    0      -0.0015      0.50        1.25    0.000000     0.000     0.000     1.000    25.365    0b1111    20190909T152333418548
