Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7488      0.00        0.00    0.046894     0.029     0.063   101.266    24.160       0b0    20190531T122442091451
  120      -4.5812      0.00        0.00    0.045125     0.000     0.000   101.524    24.128       0b0    20190531T122443051551
  110      -4.1988      0.00        0.00    0.041075     0.025     0.063   102.222    24.160       0b0    20190531T122444011665
  100      -3.8175      0.00        0.00    0.037062     0.000     0.000   103.002    24.160       0b0    20190531T122444968522
   90      -3.4363      0.00        0.00    0.033056     0.019     0.063   103.952    24.128       0b0    20190531T122445927387
   80      -3.0538      0.00        0.00    0.029006     0.019     0.063   105.279    24.128       0b0    20190531T122446886743
   70      -2.6725      0.00        0.00    0.025000     0.000     0.000   106.900    24.160       0b0    20190531T122447845193
   60      -2.2875      0.00        0.00    0.020950     0.025     0.062   109.189    24.128       0b0    20190531T122448804213
   50      -1.9050      0.00        0.00    0.016937     0.000     0.000   112.472    24.128       0b0    20190531T122449762793
   40      -1.5237      0.00        0.00    0.012938     0.000     0.000   117.778    24.128       0b0    20190531T122450720685
   30      -1.1419      0.62        1.25    0.008937     0.000     0.000   127.762    24.128       0b0    20190531T122451681004
   20      -0.7588      0.00        0.00    0.004944     0.019     0.063   153.477    24.128       0b0    20190531T122452639486
   10      -0.3775      0.00        0.00    0.000938     0.000     0.000   402.667    24.128       0b0    20190531T122453599472
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.128       0b0    20190531T122454559337
