Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.039813     0.000     0.000   120.251    24.096       0b0    20181005T142455022237
  120      -4.5938      0.00        0.00    0.037750     0.000     0.000   121.689    24.096       0b0    20181005T142456074431
  110      -4.2098      0.50        1.25    0.033700     0.025     0.063   124.918    24.065       0b0    20181005T142457125441
  100      -3.8263      0.00        0.00    0.029687     0.000     0.000   128.884    24.096       0b0    20181005T142458174873
   90      -3.4438      0.00        0.00    0.025681     0.019     0.063   134.096    24.096       0b0    20181005T142459228134
   80      -3.0600      0.00        0.00    0.021625     0.000     0.000   141.503    24.065       0b0    20181005T142500278372
   70      -2.6775      0.00        0.00    0.017625     0.000     0.000   151.915    24.065       0b0    20181005T142501328623
   60      -2.2913      0.00        0.00    0.013563     0.000     0.000   168.940    24.096       0b0    20181005T142502382944
   50      -1.9087      0.00        0.00    0.009550     0.025     0.063   199.869    24.065       0b0    20181005T142503434712
   40      -1.5251      0.37        1.25    0.005506     0.019     0.063   276.981    24.065       0b0    20181005T142504486686
   30      -1.1425      0.00        0.00    0.001500     0.000     0.000   761.667    24.065       0b0    20181005T142505536513
   20      -0.7592      0.61        1.25    0.000000     0.000     0.000     1.000    24.065       0b0    20181005T142506588997
   10      -0.3766      0.57        1.25    0.000000     0.000     0.000     1.000    24.065       0b0    20181005T142507640094
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.065       0b0    20181005T142508690010
