Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7720      0.61        1.25    0.065187     0.000     0.000    73.204    24.033     0b111    20190524T185828164104
  120      -4.5862      0.00        0.00    0.062625     0.000     0.000    73.234    24.065     0b111    20190524T185829123205
  110      -4.2025      0.00        0.00    0.057437     0.000     0.000    73.166    24.065     0b111    20190524T185830081807
  100      -3.8200      0.00        0.00    0.052231     0.029     0.063    73.136    24.065     0b111    20190524T185831042043
   90      -3.4381      0.63        1.25    0.047012     0.025     0.063    73.132    24.065     0b111    20190524T185832000630
   80      -3.0555      0.61        1.25    0.041813     0.000     0.000    73.076    24.065     0b111    20190524T185832959270
   70      -2.6727      0.50        1.25    0.036625     0.000     0.000    72.976    24.096     0b111    20190524T185833918728
   60      -2.2887      0.00        0.00    0.031400     0.031     0.063    72.890    24.096     0b111    20190524T185834875931
   50      -1.9062      0.00        0.00    0.026206     0.029     0.063    72.740    24.096     0b111    20190524T185835835807
   40      -1.5237      0.00        0.00    0.021025     0.031     0.063    72.473    24.096     0b111    20190524T185836793826
   30      -1.1414      0.37        1.25    0.015850     0.031     0.063    72.011    24.096     0b111    20190524T185837752922
   20      -0.7599      0.37        1.25    0.010688     0.000     0.000    71.099    24.096     0b111    20190524T185838713649
   10      -0.3775      0.00        0.00    0.005506     0.019     0.063    68.558    24.096     0b111    20190524T185839674030
    0      -0.0000      0.00        0.00    0.000375     0.000     0.000    -0.000    24.096     0b111    20190524T185840632259
