Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7975      0.00        0.00    0.059250     0.000     0.000    80.970    24.540     0b111    20190521T154835105614
  120      -4.7238      0.00        0.00    0.058188     0.000     0.000    81.182    24.540     0b111    20190521T154836064209
  110      -4.3290      0.50        1.25    0.052875     0.000     0.000    81.872    24.540     0b111    20190521T154837022793
  100      -3.9350      0.00        0.00    0.047563     0.000     0.000    82.733    24.540     0b111    20190521T154837978761
   90      -3.5413      0.00        0.00    0.042250     0.000     0.000    83.817    24.572     0b111    20190521T154838935122
   80      -3.1480      0.61        1.25    0.036938     0.000     0.000    85.225    24.572     0b111    20190521T154839893481
   70      -2.7539      0.37        1.25    0.031625     0.000     0.000    87.079    24.572     0b111    20190521T154840849475
   60      -2.3588      0.00        0.00    0.026250     0.000     0.000    89.857    24.572     0b111    20190521T154841808098
   50      -1.9650      0.00        0.00    0.020944     0.019     0.062    93.823    24.572     0b111    20190521T154842765850
   40      -1.5720      0.61        1.25    0.015675     0.025     0.063   100.287    24.572     0b111    20190521T154843722838
   30      -1.1779      0.57        1.25    0.010375     0.000     0.000   113.530    24.572     0b111    20190521T154844682784
   20      -0.7850      0.00        0.00    0.005125     0.000     0.000   153.171    24.604     0b111    20190521T154845640024
   10      -0.3925      0.00        0.00    0.000000     0.000     0.000     1.000    24.572     0b111    20190521T154846599241
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.572     0b111    20190521T154847557115
