Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.068106     0.029     0.063    69.872    24.223    0b1001    20190618T155445259844
  120      -4.5187      0.00        0.00    0.064000     0.000     0.000    70.605    24.255    0b1001    20190618T155446230822
  110      -4.1413      0.00        0.00    0.057681     0.019     0.063    71.795    24.255    0b1001    20190618T155447203439
  100      -3.7650      0.00        0.00    0.051312     0.000     0.000    73.374    24.223    0b1001    20190618T155448172141
   90      -3.3890      0.50        1.25    0.045000     0.000     0.000    75.311    24.223    0b1001    20190618T155449139534
   80      -3.0126      0.37        1.25    0.038669     0.029     0.063    77.909    24.255    0b1001    20190618T155450103125
   70      -2.6362      0.00        0.00    0.032331     0.029     0.063    81.539    24.255    0b1001    20190618T155451069262
   60      -2.2575      0.00        0.00    0.025987     0.025     0.063    86.869    24.255    0b1001    20190618T155452038734
   50      -1.8813      0.00        0.00    0.019656     0.031     0.063    95.707    24.255    0b1001    20190618T155453006808
   40      -1.5053      0.50        1.25    0.013344     0.031     0.063   112.806    24.255    0b1001    20190618T155453970925
   30      -1.1300      0.00        0.00    0.007063     0.000     0.000   160.000    24.255    0b1001    20190618T155454938540
   20      -0.7535      0.50        1.25    0.000813     0.000     0.000   927.385    24.255    0b1001    20190618T155455906347
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    24.255    0b1001    20190618T155456868384
    0      -0.0012      0.00        0.00    0.000000     0.000     0.000     1.000    24.287    0b1001    20190618T155457832361
