Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7698      0.50        1.25    0.070750     0.000     0.000    67.417    25.523    0b1001    20181016T162745889247
  120      -4.5760      0.50        1.25    0.067500     0.000     0.000    67.793    25.523    0b1001    20181016T162746844955
  110      -4.1938      0.00        0.00    0.061156     0.031     0.063    68.574    25.555    0b1001    20181016T162747801566
  100      -3.8125      0.00        0.00    0.054813     0.000     0.000    69.555    25.555    0b1001    20181016T162748759558
   90      -3.4325      0.00        0.00    0.048500     0.000     0.000    70.773    25.555    0b1001    20181016T162749715697
   80      -3.0513      0.00        0.00    0.042187     0.000     0.000    72.326    25.523    0b1001    20181016T162750672557
   70      -2.6700      0.00        0.00    0.035875     0.000     0.000    74.425    25.555    0b1001    20181016T162751628638
   60      -2.2862      0.00        0.00    0.029537     0.031     0.063    77.402    25.555    0b1001    20181016T162752585489
   50      -1.9050      0.00        0.00    0.023250     0.000     0.000    81.935    25.523    0b1001    20181016T162753541846
   40      -1.5237      0.00        0.00    0.016937     0.000     0.000    89.963    25.555    0b1001    20181016T162754498219
   30      -1.1425      0.00        0.00    0.010688     0.000     0.000   106.901    25.523    0b1001    20181016T162755454354
   20      -0.7600      0.00        0.00    0.004437     0.000     0.000   171.268    25.523    0b1001    20181016T162756408551
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    25.523    0b1001    20181016T162757364323
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.523    0b1001    20181016T162758322060
