Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7611      0.38        1.25    0.068913     0.031     0.063    69.089    25.269     0b111    20190812T151648641880
  120      -4.5534      0.57        1.25    0.066056     0.019     0.062    68.932    25.269     0b111    20190812T151649607731
  110      -4.1725      0.00        0.00    0.060875     0.000     0.000    68.542    25.269     0b111    20190812T151650572979
  100      -3.7925      0.00        0.00    0.055675     0.025     0.063    68.119    25.301     0b111    20190812T151651538218
   90      -3.4138      0.00        0.00    0.050469     0.031     0.063    67.641    25.269     0b111    20190812T151652504939
   80      -3.0338      0.00        0.00    0.045263     0.025     0.063    67.026    25.301     0b111    20190812T151653473172
   70      -2.6537      0.00        0.00    0.040125     0.000     0.000    66.137    25.301     0b111    20190812T151654438160
   60      -2.2723      0.50        1.25    0.034875     0.000     0.000    65.154    25.333     0b111    20190812T151655400098
   50      -1.8926      0.37        1.25    0.029712     0.031     0.063    63.698    25.301     0b111    20190812T151656366109
   40      -1.5137      0.00        0.00    0.024562     0.000     0.000    61.628    25.301     0b111    20190812T151657329193
   30      -1.1350      0.00        0.00    0.019375     0.000     0.000    58.581    25.301     0b111    20190812T151658292804
   20      -0.7561      0.37        1.25    0.014250     0.000     0.000    53.061    25.269     0b111    20190812T151659254207
   10      -0.3763      0.00        0.00    0.009075     0.025     0.063    41.460    25.301     0b111    20190812T151700218210
    0      -0.0000      0.00        0.00    0.003937     0.000     0.000    -0.000    25.301     0b111    20190812T151701182652
