Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8096      0.57        1.25    0.047625     0.000     0.000   100.990    24.065       0b0    20190624T111823319515
  120      -4.5312      0.00        0.00    0.044625     0.000     0.000   101.541    24.065       0b0    20190624T111824283643
  110      -4.1536      0.38        1.25    0.040631     0.019     0.063   102.227    24.065       0b0    20190624T111825246784
  100      -3.7763      0.00        0.00    0.036650     0.031     0.062   103.035    24.033       0b0    20190624T111826213766
   90      -3.3990      0.50        1.25    0.032687     0.000     0.000   103.985    24.065       0b0    20190624T111827175265
   80      -3.0213      0.00        0.00    0.028687     0.000     0.000   105.316    24.033       0b0    20190624T111828138988
   70      -2.6438      0.00        0.00    0.024688     0.000     0.000   107.089    24.001       0b0    20190624T111829100944
   60      -2.2649      0.38        1.25    0.020688     0.000     0.000   109.480    24.065       0b0    20190624T111830064706
   50      -1.8875      0.00        0.00    0.016687     0.000     0.000   113.109    24.033       0b0    20190624T111831027035
   40      -1.5113      0.00        0.00    0.012725     0.031     0.063   118.762    24.033       0b0    20190624T111831996054
   30      -1.1349      0.37        1.25    0.008750     0.000     0.000   129.700    24.033       0b0    20190624T111832964547
   20      -0.7574      0.38        1.25    0.004812     0.000     0.000   157.377    24.033       0b0    20190624T111833927282
   10      -0.3813      0.00        0.00    0.000869     0.019     0.063   438.849    24.033       0b0    20190624T111834892761
    0      -0.0038      0.00        0.00    0.000000     0.000     0.000     1.000    24.001       0b0    20190624T111835860715
