Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7925      0.00        0.00    0.078063     0.000     0.000    61.393    23.906    0b1001    20190624T110848836033
  120      -4.5312      0.00        0.00    0.073562     0.000     0.000    61.597    23.874    0b1001    20190624T110849801877
  110      -4.1538      0.00        0.00    0.067169     0.029     0.062    61.841    23.906    0b1001    20190624T110850766997
  100      -3.7763      0.00        0.00    0.060750     0.000     0.000    62.160    23.906    0b1001    20190624T110851732117
   90      -3.3988      0.00        0.00    0.054375     0.000     0.000    62.506    23.906    0b1001    20190624T110852696199
   80      -3.0219      0.62        1.25    0.047981     0.029     0.063    62.980    23.906    0b1001    20190624T110853661613
   70      -2.6438      0.00        0.00    0.041563     0.000     0.000    63.609    23.906    0b1001    20190624T110854626406
   60      -2.2650      0.00        0.00    0.035131     0.019     0.062    64.473    23.906    0b1001    20190624T110855595044
   50      -1.8875      0.00        0.00    0.028788     0.031     0.062    65.567    23.906    0b1001    20190624T110856561026
   40      -1.5113      0.00        0.00    0.022419     0.029     0.063    67.410    23.906    0b1001    20190624T110857526882
   30      -1.1344      0.62        1.25    0.016031     0.031     0.063    70.760    23.906    0b1001    20190624T110858494250
   20      -0.7575      0.00        0.00    0.009694     0.019     0.063    78.143    23.906    0b1001    20190624T110859458621
   10      -0.3813      0.00        0.00    0.003344     0.031     0.063   114.019    23.906    0b1001    20190624T110900423724
    0      -0.0038      0.00        0.00    0.000000     0.000     0.000     1.000    23.874    0b1001    20190624T110901386576
