Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7800      0.00        0.00    0.086250     0.000     0.000    55.420    23.653    0b1001    20190607T125516747587
  120      -4.7139      0.37        1.25    0.085106     0.029     0.063    55.388    23.684    0b1001    20190607T125517706850
  110      -4.3213      0.00        0.00    0.078488     0.025     0.062    55.057    23.684    0b1001    20190607T125518663247
  100      -3.9275      0.00        0.00    0.071875     0.000     0.000    54.643    23.716    0b1001    20190607T125519623348
   90      -3.5356      0.62        1.25    0.065250     0.000     0.000    54.186    23.716    0b1001    20190607T125520582901
   80      -3.1425      0.00        0.00    0.058625     0.000     0.000    53.603    23.716    0b1001    20190607T125521543750
   70      -2.7500      0.00        0.00    0.052025     0.031     0.062    52.859    23.684    0b1001    20190607T125522503408
   60      -2.3550      0.00        0.00    0.045375     0.000     0.000    51.901    23.716    0b1001    20190607T125523462376
   50      -1.9625      0.00        0.00    0.038794     0.029     0.063    50.588    23.716    0b1001    20190607T125524424481
   40      -1.5695      0.61        1.25    0.032187     0.000     0.000    48.761    23.748    0b1001    20190607T125525386851
   30      -1.1775      0.00        0.00    0.025594     0.031     0.063    46.007    23.716    0b1001    20190607T125526347755
   20      -0.7841      0.57        1.25    0.019056     0.019     0.063    41.148    23.748    0b1001    20190607T125527309786
   10      -0.3925      0.00        0.00    0.012438     0.000     0.000    31.558    23.748    0b1001    20190607T125528270803
    0      -0.0000      0.00        0.00    0.005819     0.019     0.063    -0.000    23.748    0b1001    20190607T125529229996
