Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.044500     0.000     0.000   107.472    24.604       0b0    20190409T150809624209
  120      -4.6100      0.00        0.00    0.042687     0.000     0.000   107.994    24.635       0b0    20190409T150810578504
  110      -4.2241      0.57        1.25    0.038687     0.000     0.000   109.186    24.604       0b0    20190409T150811535039
  100      -3.8398      0.50        1.25    0.034625     0.000     0.000   110.895    24.604       0b0    20190409T150812489939
   90      -3.4561      0.38        1.25    0.030625     0.000     0.000   112.853    24.635       0b0    20190409T150813444798
   80      -3.0712      0.00        0.00    0.026625     0.000     0.000   115.352    24.604       0b0    20190409T150814399660
   70      -2.6868      0.61        1.25    0.022600     0.031     0.063   118.883    24.604       0b0    20190409T150815355611
   60      -2.3000      0.00        0.00    0.018563     0.000     0.000   123.906    24.635       0b0    20190409T150816310845
   50      -1.9150      0.00        0.00    0.014563     0.000     0.000   131.502    24.635       0b0    20190409T150817267948
   40      -1.5312      0.00        0.00    0.010563     0.000     0.000   144.970    24.635       0b0    20190409T150818222971
   30      -1.1475      0.00        0.00    0.006563     0.000     0.000   174.857    24.604       0b0    20190409T150819177292
   20      -0.7625      0.00        0.00    0.002625     0.000     0.000   290.476    24.604       0b0    20190409T150820133276
   10      -0.3793      0.61        1.25    0.000000     0.000     0.000     1.000    24.604       0b0    20190409T150821087633
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.604       0b0    20190409T150822042618
