Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7639      0.37        1.25    0.077488     0.025     0.062    61.479    23.811    0b1001    20190411T102256028878
  120      -4.5275      0.00        0.00    0.073438     0.000     0.000    61.651    23.811    0b1001    20190411T102256983772
  110      -4.1487      0.00        0.00    0.067044     0.029     0.062    61.881    23.843    0b1001    20190411T102257941498
  100      -3.7725      0.00        0.00    0.060688     0.000     0.000    62.163    23.843    0b1001    20190411T102258895985
   90      -3.3950      0.00        0.00    0.054312     0.000     0.000    62.509    23.843    0b1001    20190411T102259850857
   80      -3.0175      0.00        0.00    0.047988     0.025     0.063    62.881    23.843    0b1001    20190411T102300808290
   70      -2.6400      0.00        0.00    0.041625     0.000     0.000    63.423    23.843    0b1001    20190411T102301764273
   60      -2.2600      0.00        0.00    0.035250     0.000     0.000    64.113    23.843    0b1001    20190411T102302719796
   50      -1.8825      0.00        0.00    0.028925     0.025     0.062    65.082    23.843    0b1001    20190411T102303674160
   40      -1.5038      0.00        0.00    0.022562     0.000     0.000    66.648    23.843    0b1001    20190411T102304632265
   30      -1.1263      0.00        0.00    0.016250     0.000     0.000    69.308    23.843    0b1001    20190411T102305588377
   20      -0.7486      0.37        1.25    0.009950     0.025     0.063    75.239    23.843    0b1001    20190411T102306544129
   10      -0.3700      0.00        0.00    0.003631     0.019     0.063   101.893    23.843    0b1001    20190411T102307498366
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.843    0b1001    20190411T102308453829
