Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.078000     0.000     0.000    61.154    24.350    0b1001    20190624T123742533798
  120      -4.6863      0.00        0.00    0.076562     0.000     0.000    61.208    24.350    0b1001    20190624T123743497025
  110      -4.2949      0.37        1.25    0.069937     0.000     0.000    61.410    24.350    0b1001    20190624T123744461102
  100      -3.9035      0.50        1.25    0.063413     0.031     0.063    61.557    24.350    0b1001    20190624T123745426355
   90      -3.5125      0.00        0.00    0.056850     0.031     0.062    61.785    24.350    0b1001    20190624T123746391698
   80      -3.1212      0.00        0.00    0.050294     0.029     0.063    62.060    24.382    0b1001    20190624T123747353976
   70      -2.7300      0.00        0.00    0.043725     0.031     0.062    62.436    24.350    0b1001    20190624T123748319080
   60      -2.3371      0.57        1.25    0.037125     0.000     0.000    62.953    24.382    0b1001    20190624T123749279935
   50      -1.9475      0.00        0.00    0.030581     0.029     0.063    63.683    24.350    0b1001    20190624T123750247050
   40      -1.5575      0.00        0.00    0.024062     0.000     0.000    64.727    24.350    0b1001    20190624T123751217760
   30      -1.1675      0.00        0.00    0.017500     0.000     0.000    66.714    24.382    0b1001    20190624T123752182025
   20      -0.7775      0.00        0.00    0.011000     0.000     0.000    70.682    24.382    0b1001    20190624T123753147160
   10      -0.3870      0.61        1.25    0.004437     0.000     0.000    87.211    24.350    0b1001    20190624T123754113642
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.382    0b1001    20190624T123755082071
