Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7899      0.37        1.25    0.056131     0.019     0.063    85.333    24.160     0b111    20181005T175221241092
  120      -4.7000      0.00        0.00    0.054875     0.000     0.000    85.649    24.128     0b111    20181005T175222292444
  110      -4.3071      0.57        1.25    0.049500     0.000     0.000    87.013    24.160     0b111    20181005T175223345218
  100      -3.9150      0.00        0.00    0.044125     0.000     0.000    88.725    24.160     0b111    20181005T175224396057
   90      -3.5231      0.63        1.25    0.038750     0.000     0.000    90.919    24.160     0b111    20181005T175225445257
   80      -3.1313      0.00        0.00    0.033375     0.000     0.000    93.820    24.160     0b111    20181005T175226497488
   70      -2.7399      0.38        1.25    0.028000     0.000     0.000    97.853    24.192     0b111    20181005T175227549992
   60      -2.3450      0.00        0.00    0.022625     0.000     0.000   103.646    24.192     0b111    20181005T175228599844
   50      -1.9537      0.00        0.00    0.017250     0.000     0.000   113.261    24.160     0b111    20181005T175229650240
   40      -1.5638      0.00        0.00    0.011881     0.019     0.063   131.615    24.192     0b111    20181005T175230699855
   30      -1.1725      0.00        0.00    0.006563     0.000     0.000   178.667    24.160     0b111    20181005T175231752319
   20      -0.7805      0.61        1.25    0.001250     0.000     0.000   624.400    24.192     0b111    20181005T175232804526
   10      -0.3900      0.00        0.00    0.000000     0.000     0.000     1.000    24.192     0b111    20181005T175233857440
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.192     0b111    20181005T175234919455
