Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7950      0.00        0.00    0.041388     0.025     0.063   115.856    24.065       0b0    20181017T130400676494
  120      -4.5825      0.00        0.00    0.039125     0.000     0.000   117.125    24.065       0b0    20181017T130401635055
  110      -4.1991      0.57        1.25    0.035125     0.000     0.000   119.548    24.096       0b0    20181017T130402591541
  100      -3.8175      0.00        0.00    0.031062     0.000     0.000   122.897    24.065       0b0    20181017T130403546525
   90      -3.4361      0.38        1.25    0.027062     0.000     0.000   126.970    24.065       0b0    20181017T130404499883
   80      -3.0538      0.00        0.00    0.023006     0.019     0.063   132.736    24.033       0b0    20181017T130405456493
   70      -2.6713      0.00        0.00    0.019000     0.000     0.000   140.592    24.065       0b0    20181017T130406413353
   60      -2.2875      0.00        0.00    0.014938     0.000     0.000   153.138    24.065       0b0    20181017T130407369887
   50      -1.9051      0.37        1.25    0.010938     0.000     0.000   174.183    24.033       0b0    20181017T130408324741
   40      -1.5237      0.00        0.00    0.006938     0.000     0.000   219.640    24.033       0b0    20181017T130409280721
   30      -1.1420      0.61        1.25    0.002937     0.000     0.000   388.766    24.033       0b0    20181017T130410235837
   20      -0.7600      0.00        0.00    0.000000     0.000     0.000     1.000    24.033       0b0    20181017T130411191569
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    24.065       0b0    20181017T130412146547
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033       0b0    20181017T130413103530
