Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.062625     0.000     0.000    76.447    29.613     0b111    20190612T112823866423
  120      -4.6250      0.00        0.00    0.060400     0.031     0.063    76.573    29.645     0b111    20190612T112824836739
  110      -4.2400      0.00        0.00    0.055188     0.000     0.000    76.829    29.645     0b111    20190612T112825793042
  100      -3.8550      0.00        0.00    0.049981     0.029     0.063    77.129    29.645     0b111    20190612T112826750691
   90      -3.4700      0.00        0.00    0.044750     0.000     0.000    77.542    29.645     0b111    20190612T112827712705
   80      -3.0838      0.00        0.00    0.039556     0.019     0.063    77.959    29.677     0b111    20190612T112828672908
   70      -2.6975      0.00        0.00    0.034319     0.019     0.063    78.601    29.677     0b111    20190612T112829632363
   60      -2.3100      0.00        0.00    0.029119     0.019     0.063    79.330    29.677     0b111    20190612T112830591763
   50      -1.9246      0.57        1.25    0.023875     0.000     0.000    80.613    29.645     0b111    20190612T112831552232
   40      -1.5388      0.00        0.00    0.018687     0.000     0.000    82.341    29.645     0b111    20190612T112832512818
   30      -1.1538      0.00        0.00    0.013500     0.000     0.000    85.463    29.677     0b111    20190612T112833471265
   20      -0.7675      0.00        0.00    0.008375     0.000     0.000    91.642    29.645     0b111    20190612T112834428238
   10      -0.3813      0.00        0.00    0.003138     0.025     0.063   121.514    29.677     0b111    20190612T112835396098
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.677     0b111    20190612T112836357812
