Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.059187     0.000     0.000    80.803    24.033       0b0    20191209T141043554042
  120      -4.5213      0.00        0.00    0.056437     0.000     0.000    80.111    24.033       0b0    20191209T141044510466
  110      -4.1437      0.00        0.00    0.052500     0.000     0.000    78.929    24.001       0b0    20191209T141045466138
  100      -3.7675      0.00        0.00    0.048563     0.000     0.000    77.580    24.001       0b0    20191209T141046425114
   90      -3.3913      0.00        0.00    0.044613     0.025     0.063    76.016    24.001       0b0    20191209T141047381973
   80      -3.0143      0.61        1.25    0.040675     0.025     0.063    74.106    23.970       0b0    20191209T141048338457
   70      -2.6375      0.00        0.00    0.036719     0.031     0.063    71.830    24.001       0b0    20191209T141049295561
   60      -2.2576      0.38        1.25    0.032750     0.000     0.000    68.935    24.001       0b0    20191209T141050252427
   50      -1.8813      0.00        0.00    0.028813     0.000     0.000    65.293    23.970       0b0    20191209T141051212919
   40      -1.5039      0.37        1.25    0.024888     0.025     0.063    60.427    24.001       0b0    20191209T141052172378
   30      -1.1275      0.00        0.00    0.020994     0.019     0.062    53.706    23.970       0b0    20191209T141053128078
   20      -0.7512      0.00        0.00    0.017088     0.031     0.063    43.965    24.001       0b0    20191209T141054087371
   10      -0.3748      0.50        1.25    0.013163     0.031     0.062    28.471    23.970       0b0    20191209T141055048977
    0      -0.0000      0.00        0.00    0.009219     0.031     0.063    -0.000    24.001       0b0    20191209T141056006210
