Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23481     4.35667     24.00127      29.86684     32.40330    0b1111111111111111    20190410T102606949179
 2.23477     4.35750     24.00127      29.83513     32.40330    0b1111111111111111    20190410T102607368430
 2.23477     4.35917     24.03297      29.86684     32.40330    0b1111111111111111    20190410T102607787967
 2.23481     4.35750     24.03297      29.83513     32.43500    0b1111111111111111    20190410T102608206418
 2.23477     4.35750     24.06468      29.89854     32.43500    0b1111111111111111    20190410T102608625577
 2.23491     4.35833     24.47685      29.83513     32.40330    0b1111111111111111    20190410T102609045446
 2.23491     4.35583     26.06214      29.86684     32.43500    0b1111111111111111    20190410T102609463947
 2.23509     4.35667     27.74255      29.86684     32.46671    0b1111111111111111    20190410T102609882783
 2.23523     4.35667     29.35954      29.89854     36.49334    0b1111111111111111    20190410T102610301544
 2.23542     4.36000     30.91313      29.86684     32.46671    0b1111111111111111    20190410T102610720624
 2.23561     4.35750     32.49841      29.86684     32.49841    0b1111111111111111    20190410T102611139379
 2.23584     4.36000     33.89347      29.89854     32.49841    0b1111111111111111    20190410T102611557484
 2.23603     4.35917     35.47876      29.89854     32.49841    0b1111111111111111    20190410T102611976142
 2.23608     4.35833     36.81040      29.89854     32.49841    0b1111111111111111    20190410T102612394590
 2.23645     4.35833     38.17375      29.89854     32.49841    0b1111111111111111    20190410T102612813959
 2.23659     4.36083     39.44198      29.89854     32.49841    0b1111111111111111    20190410T102613232877
 2.23659     4.35917     40.61509      29.89854     32.53012    0b1111111111111111    20190410T102613650700
 2.23683     4.36000     41.50285      29.89854     32.53012    0b1111111111111111    20190410T102614068689
 2.23697     4.36250     42.45403      29.86684     32.53012    0b1111111111111111    20190410T102614486469
 2.23711     4.36167     43.24667      29.93025     32.53012    0b1111111111111111    20190410T102614904445
 2.23725     4.36167     44.19784      29.89854     32.53012    0b1111111111111111    20190410T102615323359
 2.23734     4.36083     45.11731      29.89854     32.53012    0b1111111111111111    20190410T102615741962
 2.23758     4.36250     46.00507      29.93025     32.53012    0b1111111111111111    20190410T102616159916
 2.23777     4.36167     46.92454      29.89854     32.56183    0b1111111111111111    20190410T102616578933
 2.23781     4.36333     47.74889      29.93025     32.56183    0b1111111111111111    20190410T102616998569
 2.23786     4.36250     48.50983      29.89854     32.56183    0b1111111111111111    20190410T102617418815
 2.23805     4.36333     49.27077      29.93025     32.56183    0b1111111111111111    20190410T102617838016
 2.23809     4.36417     49.96829      29.89854     32.56183    0b1111111111111111    20190410T102618256900
 2.23823     4.36417     50.63412      29.93025     32.56183    0b1111111111111111    20190410T102618676122
 2.23838     4.36417     51.26823      29.93025     32.59353    0b1111111111111111    20190410T102619094366
 2.23842     4.36417     51.96576      29.93025     32.59353    0b1111111111111111    20190410T102619512737
 2.23852     4.36417     52.63158      29.93025     32.59353    0b1111111111111111    20190410T102619932498
 2.23856     4.36333     53.29740      29.93025     32.59353    0b1111111111111111    20190410T102620351768
 2.23861     4.36583     53.86810      29.93025     32.59353    0b1111111111111111    20190410T102620772231
 2.23866     4.36583     54.40710      29.93025     32.59353    0b1111111111111111    20190410T102621189829
 2.23880     4.36500     55.00951      29.93025     32.59353    0b1111111111111111    20190410T102621608847
 2.23894     4.36583     55.48510      29.93025     32.59353    0b1111111111111111    20190410T102622026985
 2.23908     4.36500     55.92898      29.93025     32.59353    0b1111111111111111    20190410T102622444778
 2.23913     4.36500     56.34115      29.96195     32.62524    0b1111111111111111    20190410T102622863097
 2.23922     4.36583     56.62651      29.93025     32.62524    0b1111111111111111    20190410T102623281052
 2.23931     4.36583     57.10209      29.93025     32.62524    0b1111111111111111    20190410T102623700083
 2.23945     4.36833     57.54597      29.96195     32.62524    0b1111111111111111    20190410T102624119576
 2.23945     4.36750     58.14838      29.89854     32.62524    0b1111111111111111    20190410T102624538822
 2.23955     4.36667     58.78250      29.93025     32.62524    0b1111111111111111    20190410T102624958402
 2.23955     4.37000     59.16297      29.96195     32.62524    0b1111111111111111    20190410T102625377263
 2.23955     4.36833     59.35320      29.93025     32.62524    0b1111111111111111    20190410T102625795803
 2.23959     4.36667     59.89220      29.93025     32.62524    0b1111111111111111    20190410T102626214246
 2.23969     4.36917     60.30438      29.93025     32.59353    0b1111111111111111    20190410T102626632858
