Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7845      0.61        1.25    0.070281     0.031     0.062    68.076    23.874    0b1001    20181011T123724324949
  120      -4.6425      0.00        0.00    0.067875     0.000     0.000    68.398    23.874    0b1001    20181011T123725385261
  110      -4.2539      0.37        1.25    0.061375     0.000     0.000    69.310    23.843    0b1001    20181011T123726449713
  100      -3.8662      0.00        0.00    0.054875     0.000     0.000    70.456    23.811    0b1001    20181011T123727512689
   90      -3.4813      0.00        0.00    0.048425     0.025     0.063    71.890    23.874    0b1001    20181011T123728572267
   80      -3.0947      0.50        1.25    0.041938     0.000     0.000    73.794    23.874    0b1001    20181011T123729631350
   70      -2.7075      0.00        0.00    0.035500     0.000     0.000    76.268    23.874    0b1001    20181011T123730687212
   60      -2.3188      0.00        0.00    0.029000     0.000     0.000    79.957    23.843    0b1001    20181011T123731736401
   50      -1.9325      0.00        0.00    0.022562     0.000     0.000    85.651    23.874    0b1001    20181011T123732786822
   40      -1.5459      0.57        1.25    0.016081     0.029     0.063    96.129    23.874    0b1001    20181011T123733839777
   30      -1.1587      0.00        0.00    0.009637     0.025     0.063   120.233    23.874    0b1001    20181011T123734891734
   20      -0.7725      0.00        0.00    0.003250     0.000     0.000   237.692    23.874    0b1001    20181011T123735942485
   10      -0.3862      0.00        0.00    0.000000     0.000     0.000     1.000    23.874    0b1001    20181011T123736995194
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874    0b1001    20181011T123738047567
