CH# Threshold[DAC] Vset[DAC]     V[V]     I[A]     R[ohm]     T[C]           LUstate          Timestamp
14        540       150        2.3668    0.1092  21.6804    24.4451       0b00000100000000    20190626T152721053049
15        983       150        2.3572    0.4633   5.0874    24.4451      0b111010101010111    20190626T152721095896
 0        557       200        2.5905    0.1192  21.7233    24.4451      0b100000101010000    20190626T152733244909
 1       1041       200        2.5856    0.5117   5.0533    24.4451     0b1101011101010101    20190626T152733288152
 2        559       200        2.5990    0.1183  21.9638    24.4451      0b100010101010001    20190626T152733331288
 3       1044       200        2.6101    0.5162   5.0567    24.4451     0b1111011111010111    20190626T152733374351
 4        556       200        2.6070    0.1201  21.7099    24.4134      0b100000101000000    20190626T152733417272
 5       1049       200        2.6197    0.5208   5.0307    24.4451     0b1111011111011111    20190626T152733460111
 6        554       200        2.5972    0.1192  21.7799    24.4134       0b00000100000000    20190626T152733502960
 7       1041       200        2.5978    0.5112   5.0812    24.4451     0b1101011101010101    20190626T152733545863
 8        553       200        2.6200    0.1208  21.6832    24.4451       0b00000000000000    20190626T152733588734
 9       1040       200        2.5995    0.5164   5.0337    24.4451      0b101010101010101    20190626T152733631599
10        558       200        2.6053    0.1198  21.7414    24.4451      0b100000101010001    20190626T152733674535
11       1049       200        2.6234    0.5208   5.0370    24.4134     0b1111011111011111    20190626T152733717366
12        559       200        2.6235    0.1213  21.6371    24.4134      0b100010101010001    20190626T152733760242
13       1042       200        2.6077    0.5149   5.0644    24.4451     0b1101011111010111    20190626T152733803146
14        554       200        2.6106    0.1206  21.6498    24.4451       0b00000100000000    20190626T152733845947
15       1040       200        2.5972    0.5109   5.0834    24.4451      0b101010101010101    20190626T152733888704
 0        572       250        2.8335    0.1307  21.6849    24.4451      0b100000101010000    20190626T152746044150
 1       1095       250        2.8283    0.5595   5.0550    24.4134      0b101011101010101    20190626T152746086924
 2        574       250        2.8440    0.1297  21.9332    24.3817      0b101010101010001    20190626T152746129786
