Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.062562     0.000     0.000    76.264    24.889     0b111    20190417T120014827448
  120      -4.5250      0.00        0.00    0.059187     0.000     0.000    76.452    24.889     0b111    20190417T120015782925
  110      -4.1463      0.00        0.00    0.054025     0.031     0.062    76.747    24.889     0b111    20190417T120016738028
  100      -3.7687      0.00        0.00    0.048875     0.000     0.000    77.110    24.889     0b111    20190417T120017694233
   90      -3.3914      0.38        1.25    0.043750     0.000     0.000    77.517    24.921     0b111    20190417T120018651348
   80      -3.0138      0.00        0.00    0.038625     0.000     0.000    78.026    24.889     0b111    20190417T120019606482
   70      -2.6362      0.00        0.00    0.033500     0.000     0.000    78.694    24.889     0b111    20190417T120020562698
   60      -2.2551      0.38        1.25    0.028313     0.000     0.000    79.651    24.889     0b111    20190417T120021519662
   50      -1.8775      0.00        0.00    0.023187     0.000     0.000    80.970    24.857     0b111    20190417T120022477286
   40      -1.4998      0.50        1.25    0.018063     0.000     0.000    83.031    24.857     0b111    20190417T120023433418
   30      -1.1213      0.00        0.00    0.012938     0.000     0.000    86.667    24.857     0b111    20190417T120024388654
   20      -0.7439      0.37        1.25    0.007875     0.000     0.000    94.460    24.857     0b111    20190417T120025343717
   10      -0.3663      0.00        0.00    0.002750     0.000     0.000   133.182    24.889     0b111    20190417T120026298742
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.857     0b111    20190417T120027254153
