Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8125      0.00        0.00    0.081250     0.000     0.000    59.231    25.174    0b1001    20190604T141052758085
  120      -4.6081      0.62        1.25    0.077869     0.019     0.062    59.178    25.174    0b1001    20190604T141053713825
  110      -4.2226      0.37        1.25    0.071500     0.000     0.000    59.058    25.174    0b1001    20190604T141054670536
  100      -3.8389      0.37        1.25    0.065169     0.029     0.062    58.907    25.174    0b1001    20190604T141055630553
   90      -3.4562      0.00        0.00    0.058813     0.000     0.000    58.767    25.206    0b1001    20190604T141056588532
   80      -3.0719      0.63        1.25    0.052500     0.000     0.000    58.512    25.206    0b1001    20190604T141057546853
   70      -2.6875      0.00        0.00    0.046187     0.000     0.000    58.187    25.206    0b1001    20190604T141058504602
   60      -2.3013      0.00        0.00    0.039813     0.000     0.000    57.802    25.174    0b1001    20190604T141059463742
   50      -1.9163      0.00        0.00    0.033500     0.000     0.000    57.201    25.174    0b1001    20190604T141100422095
   40      -1.5325      0.00        0.00    0.027188     0.000     0.000    56.368    25.174    0b1001    20190604T141101379208
   30      -1.1487      0.00        0.00    0.020875     0.000     0.000    55.030    25.206    0b1001    20190604T141102337566
   20      -0.7647      0.50        1.25    0.014625     0.000     0.000    52.291    25.206    0b1001    20190604T141103299055
   10      -0.3800      0.00        0.00    0.008313     0.000     0.000    45.714    25.206    0b1001    20190604T141104259518
    0      -0.0000      0.00        0.00    0.002000     0.000     0.000    -0.000    25.206    0b1001    20190604T141105217880
