Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24967     4.37000     22.95498      30.56436     29.99366    0b1111111111111111    20190606T172148954856
 2.24962     4.37000     22.95498      30.59607     29.99366    0b1111111111111111    20190606T172149374618
 2.24962     4.37083     22.95498      30.59607     30.02536    0b1111111111111111    20190606T172149794385
 2.24953     4.36917     22.95498      30.59607     29.99366    0b1111111111111111    20190606T172150213515
 2.24953     4.36917     22.98668      30.59607     29.99366    0b1111111111111111    20190606T172150633971
 2.24958     4.36833     22.95498      30.56436     30.02536    0b1111111111111111    20190606T172151054063
 2.24962     4.37167     22.98668      30.59607     30.02536    0b1111111111111111    20190606T172151473267
 2.24962     4.37083     22.98668      30.59607     30.02536    0b1111111111111111    20190606T172151893437
 2.24962     4.36917     22.98668      30.59607     30.02536    0b1111111111111111    20190606T172152313246
 2.24967     4.37000     23.01839      30.59607     30.02536    0b1111111111111111    20190606T172152734848
 2.24958     4.36833     23.01839      30.59607     30.02536    0b1111111111111111    20190606T172153155926
 2.24972     4.37417     23.01839      30.62777     30.05707    0b1111111111111111    20190606T172153574671
 2.24977     4.37250     23.68421      30.62777     30.05707    0b1111111111111111    20190606T172153993797
 2.25005     4.37167     24.82562      30.59607     30.05707    0b1111111111111111    20190606T172154414160
 2.25056     4.37167     26.12555      30.62777     30.05707    0b1111111111111111    20190606T172154834516
 2.25089     4.37167     27.48890      30.62777     30.08878    0b1111111111111111    20190606T172155255380
 2.25141     4.37083     28.97907      30.62777     30.08878    0b1111111111111111    20190606T172155673553
 2.25188     4.37167     30.31072      30.59607     30.12048    0b1111111111111111    20190606T172156093824
 2.25230     4.37667     31.64236      30.59607     30.08878    0b1111111111111111    20190606T172156514621
 2.25267     4.37583     32.94230      30.59607     30.12048    0b1111111111111111    20190606T172156935156
 2.25309     4.37417     34.17882      30.59607     30.12048    0b1111111111111111    20190606T172157353729
 2.25342     4.37750     35.44705      30.59607     30.12048    0b1111111111111111    20190606T172157772863
 2.25366     4.37750     36.65187      30.62777     30.12048    0b1111111111111111    20190606T172158191727
 2.25427     4.37583     37.72987      30.62777     30.08878    0b1111111111111111    20190606T172158610221
 2.25450     4.37500     38.77616      30.62777     30.12048    0b1111111111111111    20190606T172159030700
 2.25483     4.37833     39.82245      30.62777     30.15219    0b1111111111111111    20190606T172159450704
 2.25516     4.37917     40.83703      30.59607     30.18389    0b1111111111111111    20190606T172159870170
 2.25534     4.38000     41.85162      30.62777     30.15219    0b1111111111111111    20190606T172200290974
 2.25553     4.38167     42.67597      30.62777     30.15219    0b1111111111111111    20190606T172200710974
 2.25577     4.38250     43.43691      30.65948     30.18389    0b1111111111111111    20190606T172201129846
 2.25605     4.38167     44.10273      30.62777     30.15219    0b1111111111111111    20190606T172201549159
 2.25619     4.38083     44.89537      30.62777     30.15219    0b1111111111111111    20190606T172201967781
 2.25642     4.38333     45.62460      30.62777     30.18389    0b1111111111111111    20190606T172202386823
 2.25661     4.38250     46.29042      30.62777     30.15219    0b1111111111111111    20190606T172202808394
 2.25680     4.38083     47.08307      30.65948     30.18389    0b1111111111111111    20190606T172203228560
 2.25698     4.38167     47.71718      30.62777     30.18389    0b1111111111111111    20190606T172203649033
 2.25731     4.38500     48.28789      30.62777     30.18389    0b1111111111111111    20190606T172204070098
 2.25759     4.38250     49.01712      30.62777     30.18389    0b1111111111111111    20190606T172204491248
 2.25773     4.38417     49.68294      30.62777     30.18389    0b1111111111111111    20190606T172204912657
 2.25788     4.38500     50.25365      30.62777     30.21560    0b1111111111111111    20190606T172205331850
 2.25802     4.38667     50.79264      30.62777     30.21560    0b1111111111111111    20190606T172205752378
 2.25816     4.38500     51.45847      30.62777     30.18389    0b1111111111111111    20190606T172206171830
 2.25825     4.38417     52.02917      30.65948     30.18389    0b1111111111111111    20190606T172206589537
 2.25848     4.38417     52.72670      30.65948     30.21560    0b1111111111111111    20190606T172207009410
 2.25858     4.38750     53.26569      30.65948     30.21560    0b1111111111111111    20190606T172207429082
 2.25872     4.38583     53.74128      30.65948     30.21560    0b1111111111111111    20190606T172207849863
 2.25891     4.38583     54.31198      30.65948     30.21560    0b1111111111111111    20190606T172208269828
 2.25891     4.38917     54.78757      30.65948     30.21560    0b1111111111111111    20190606T172208689165
 2.25919     4.38667     55.23145      30.69119     30.21560    0b1111111111111111    20190606T172209108841
 2.25937     4.38833     55.73874      30.62777     30.24731    0b1111111111111111    20190606T172209528418
 2.25942     4.38833     56.08751      30.65948     30.21560    0b1111111111111111    20190606T172209947664
 2.25975     4.38750     56.59480      30.65948     30.24731    0b1111111111111111    20190606T172210366915
 2.25989     4.38833     57.10209      30.65948     30.21560    0b1111111111111111    20190606T172210786037
 2.25998     4.39083     57.35574      30.65948     30.24731    0b1111111111111111    20190606T172211206797
 2.25998     4.39083     57.70450      30.65948     30.24731    0b1111111111111111    20190606T172211627058
 2.26022     4.38917     57.76791      30.69119     30.24731    0b1111111111111111    20190606T172212050547
 2.26027     4.38833     57.83133      30.65948     30.21560    0b1111111111111111    20190606T172212470370
 2.26027     4.39000     57.92644      30.65948     30.24731    0b1111111111111111    20190606T172212888752
 2.26041     4.39000     58.14838      30.65948     30.21560    0b1111111111111111    20190606T172213306574
 2.26055     4.39250     58.49715      30.69119     30.24731    0b1111111111111111    20190606T172213726525
 2.26059     4.39083     58.78250      30.65948     30.24731    0b1111111111111111    20190606T172214146130
 2.26069     4.39000     59.22638      30.65948     30.24731    0b1111111111111111    20190606T172214566093
 2.26092     4.39167     59.63855      30.69119     30.24731    0b1111111111111111    20190606T172214985601
 2.26092     4.38917     60.14585      30.65948     30.24731    0b1111111111111111    20190606T172215405066
 2.26106     4.39167     60.65314      30.65948     30.24731    0b1111111111111111    20190606T172215824338
 2.26134     4.39333     61.28725      30.69119     30.27901    0b1111111111111111    20190606T172216242826
 2.26144     4.39167     61.98478      30.69119     30.27901    0b1111111111111111    20190606T172216663932
 2.26163     4.39167     62.61890      30.69119     30.27901    0b1111111111111111    20190606T172217083283
 2.26172     4.39417     63.06278      30.65948     30.27901    0b1111111111111111    20190606T172217502667
 2.26186     4.39417     63.25301      30.65948     30.27901    0b1111111111111111    20190606T172217922588
 2.26200     4.39583     63.72860      30.69119     30.27901    0b1111111111111111    20190606T172218341294
 2.26214     4.39250     64.04566      30.65948     30.27901    0b1111111111111111    20190606T172218760193
 2.26228     4.39167     64.33101      30.69119     30.31072    0b1111111111111111    20190606T172219181244
 2.26233     4.39667     64.80659      30.69119     30.27901    0b1111111111111111    20190606T172219601639
 0.00000    -0.06667     65.31389      30.69119     30.27901    0b1111111111111111    20190606T172220021910
