Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.050275     0.031     0.063    94.928    24.604       0b0    20191206T144218829695
  120      -4.5862      0.00        0.00    0.048312     0.000     0.000    94.929    24.572       0b0    20191206T144219788073
  110      -4.2025      0.00        0.00    0.044312     0.000     0.000    94.838    24.572       0b0    20191206T144220745556
  100      -3.8200      0.00        0.00    0.040281     0.031     0.063    94.833    24.572       0b0    20191206T144221704049
   90      -3.4387      0.00        0.00    0.036256     0.019     0.063    94.846    24.604       0b0    20191206T144222662756
   80      -3.0561      0.37        1.25    0.032250     0.000     0.000    94.764    24.572       0b0    20191206T144223618259
   70      -2.6737      0.00        0.00    0.028250     0.000     0.000    94.646    24.572       0b0    20191206T144224578829
   60      -2.2887      0.00        0.00    0.024250     0.000     0.000    94.381    24.572       0b0    20191206T144225537443
   50      -1.9062      0.00        0.00    0.020250     0.000     0.000    94.136    24.540       0b0    20191206T144226496427
   40      -1.5242      0.61        1.25    0.016250     0.000     0.000    93.800    24.572       0b0    20191206T144227451287
   30      -1.1424      0.37        1.25    0.012250     0.000     0.000    93.255    24.572       0b0    20191206T144228408015
   20      -0.7600      0.00        0.00    0.008313     0.000     0.000    91.429    24.540       0b0    20191206T144229366249
   10      -0.3775      0.00        0.00    0.004312     0.000     0.000    87.536    24.572       0b0    20191206T144230326115
    0      -0.0000      0.00        0.00    0.000375     0.000     0.000    -0.000    24.540       0b0    20191206T144231281222
