Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.053981     0.029     0.063    88.457    23.874       0b0    20190415T110525982148
  120      -4.5400      0.00        0.00    0.051500     0.000     0.000    88.155    23.843       0b0    20190415T110526937238
  110      -4.1613      0.00        0.00    0.047563     0.000     0.000    87.490    23.843       0b0    20190415T110527892977
  100      -3.7827      0.50        1.25    0.043625     0.000     0.000    86.711    23.843       0b0    20190415T110528848216
   90      -3.4050      0.00        0.00    0.039687     0.000     0.000    85.795    23.874       0b0    20190415T110529803699
   80      -3.0263      0.00        0.00    0.035750     0.000     0.000    84.650    23.874       0b0    20190415T110530758444
   70      -2.6486      0.38        1.25    0.031813     0.000     0.000    83.257    23.843       0b0    20190415T110531712292
   60      -2.2675      0.00        0.00    0.027875     0.000     0.000    81.345    23.874       0b0    20190415T110532666546
   50      -1.8898      0.50        1.25    0.023938     0.000     0.000    78.945    23.843       0b0    20190415T110533621135
   40      -1.5113      0.00        0.00    0.020000     0.000     0.000    75.563    23.843       0b0    20190415T110534576996
   30      -1.1337      0.00        0.00    0.016094     0.031     0.063    70.447    23.843       0b0    20190415T110535532250
   20      -0.7550      0.00        0.00    0.012219     0.031     0.063    61.790    23.843       0b0    20190415T110536488342
   10      -0.3775      0.00        0.00    0.008287     0.031     0.063    45.551    23.843       0b0    20190415T110537443238
    0      -0.0000      0.00        0.00    0.004375     0.000     0.000    -0.000    23.843       0b0    20190415T110538398596
