Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7512      0.00        0.00    0.077813     0.000     0.000    61.060    23.716    0b1001    20190411T173936510776
  120      -4.5063      0.00        0.00    0.073594     0.031     0.062    61.231    23.748    0b1001    20190411T173937465220
  110      -4.1296      0.57        1.25    0.067187     0.000     0.000    61.464    23.716    0b1001    20190411T173938419736
  100      -3.7544      0.62        1.25    0.060813     0.000     0.000    61.737    23.748    0b1001    20190411T173939373434
   90      -3.3788      0.00        0.00    0.054438     0.000     0.000    62.067    23.716    0b1001    20190411T173940330233
   80      -3.0038      0.00        0.00    0.048063     0.000     0.000    62.497    23.748    0b1001    20190411T173941286065
   70      -2.6281      0.63        1.25    0.041731     0.029     0.062    62.977    23.748    0b1001    20190411T173942242012
   60      -2.2500      0.00        0.00    0.035313     0.000     0.000    63.717    23.716    0b1001    20190411T173943197872
   50      -1.8750      0.00        0.00    0.029000     0.000     0.000    64.655    23.748    0b1001    20190411T173944152107
   40      -1.4994      0.62        1.25    0.022631     0.019     0.063    66.252    23.748    0b1001    20190411T173945107714
   30      -1.1240      0.50        1.25    0.016313     0.000     0.000    68.904    23.748    0b1001    20190411T173946065948
   20      -0.7475      0.00        0.00    0.010000     0.000     0.000    74.750    23.748    0b1001    20190411T173947019433
   10      -0.3725      0.00        0.00    0.003687     0.000     0.000   101.017    23.748    0b1001    20190411T173947973416
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.748    0b1001    20190411T173948928901
